MSOA,love,day,new,park,road
E02000168,0.12962511759913814,0.09292759572175657,0.0941113867500592,0.08049778992457894,0.010062223740572368
E02000169,0.36918179289910064,0.33862881693503716,0.22660123840013766,0.022914731973047626,0.030552975964063502
E02000170,0.24858620005278156,0.26071235615291727,0.10913540490122117,0.024252312200271374,0.23039696590257805
E02000171,0.11390009540426412,0.1724772873264571,0.10413723008389862,0.013017153760487328,0.026034307520974655
E02000172,0.15249609964084687,0.15424892837235085,0.22085642016950235,0.01752828731503987,0.01752828731503987
E02000173,0.2536973640859491,0.3010289618631784,0.22908493324178986,0.15903416853149047,0.22529840541961152
E02000174,0.11797731447231341,0.15665840118454732,0.15085623817771224,0.009670271678058477,0.02320865202734034
E02000175,0.22926772184070027,0.3361655553369777,0.23067427228144075,0.009566214479335236,0.47260094808880543
E02000176,0.14002681529212718,0.15869705733107747,0.2053726624284532,0.05367694586198209,0.016336461784081505
E02000177,0.28617182222447796,0.24176584981033483,0.23518718723046178,0.024669984674523963,0.01973598773961917
E02000178,0.19613895099445694,0.21642918730422836,0.2840633083367997,0.14566425886567363,0.27053648413028547
E02000179,0.1816816640732834,0.2291480447771142,0.15713008784716403,0.6203364926466164,0.011457402238855711
E02000180,0.14476878979212823,0.1845802069849635,0.17010332800575068,0.16286488851614425,0.4958331050380392
E02000181,0.23878444972829205,0.27552051891726004,0.2142937369356467,0.0,0.036736069188968004
E02000182,0.1272234434002857,0.11406239753129065,0.087301604264334,0.0418047397998277,0.1044109638940276
E02000183,0.21983730118904204,0.19497002524226714,0.16057911169885503,0.052644552270300085,0.028041821812320646
E02000184,0.16497583270821664,0.17451988914588207,0.4826565684190801,0.016361239607426446,0.12952648022545935
E02000185,0.18523390052390967,0.1659387025526691,0.10419406904469919,0.02624605515276745,0.5518426619774809
E02000186,0.18220128283138792,0.13816436040113064,0.10552243676684292,0.026588330523928925,0.01543072753620875
E02000187,0.12171987615406786,0.11915816957684576,0.07987866872610704,0.006520707651110778,0.011721748277591993
E02000188,0.08594832329373352,0.1063428406854669,0.03962363378965342,0.21064622963176047,0.030591776087600067
E02000189,0.23942233625786816,0.4309602052641627,0.19153786900629452,0.006324363599264441,0.13461859661291453
E02000190,0.2907468300842616,0.31888362009241594,0.2855363134160849,0.019799963339071577,0.033347306676331075
E02000191,0.3020664931737818,0.29289310726394896,0.22900702682047017,0.010811490536588721,0.23752517087960068
E02000192,0.3230555152418295,0.3097211412543619,0.2879012565475967,0.028487071700499036,0.06303522248621064
E02000193,0.28942104084078724,0.26029691094485896,0.1928402865535545,0.019701617282539715,0.026447279721670162
E02000194,0.17933204145060655,0.21455797816411856,0.19214147298279274,0.019214147298279274,0.035225936713512006
E02000195,0.1773109830717036,0.2621118880190401,0.24669354166497892,0.07709173177030591,0.015418346354061183
E02000196,0.47018352354914444,0.20642203472889267,0.20642203472889267,0.24082570718370813,0.013235673984093189
E02000197,0.33373307725087337,0.12918699764549937,0.07535908195987463,0.39710834458768085,0.0404133885250262
E02000198,0.0732353860971485,0.146470772194297,0.0732353860971485,0.0732353860971485,0.04093063609456897
E02000199,0.05167178258992765,0.31003069553956586,0.15501534776978293,0.4133742607194212,0.05167178258992765
E02000200,0.22483607167419065,0.13536049213038007,0.14683172027702246,0.01147122814664238,0.006882736887985428
E02000201,0.2469387371129174,0.2294784223675596,0.12970519525122934,0.014965984067449539,0.028788334476218
E02000202,0.30256837989794344,0.2504014178465739,0.1878010633849304,0.010433392410273912,0.0
E02000203,0.04908589276578397,0.0803870417758491,0.024898641258006362,0.3884188036248992,0.005644678299929268
E02000204,0.40058646918328233,0.2381865492441138,0.17322658126844642,0.037486795600336735,0.024991197066891152
E02000206,0.17253676698126674,0.24802160253557093,0.17253676698126674,0.012053666947416148,0.016175321904493757
E02000207,0.44021589367477115,0.22010794683738558,0.2641295362048627,0.2864412196431835,0.02203393997255258
E02000208,0.08072918450662601,0.07063803644329776,0.11100262869661078,0.04036459225331301,0.24815371054067192
E02000209,0.050094282480608945,0.08015085196897431,0.10018856496121789,0.005781635018045353,0.010018856496121789
E02000210,0.06927078793164504,0.10885409532115649,0.029687480542133587,0.0,0.049479134236889315
E02000211,0.02644700415090601,0.02644700415090601,0.18512902905634207,0.0,0.0
E02000212,0.23590616538416675,0.2246725384611112,0.3145415538455557,0.14603714999972228,0.033700880769166684
E02000213,0.026794361603746757,0.03611413955287607,0.08038308481124028,0.02096950038554094,0.005824861218205817
E02000214,0.11074599523931454,0.08490526301680781,0.19934279143076616,0.004753521088849853,0.012553406221120894
E02000215,0.09589793121804836,0.1858022417349687,0.13185965542481648,0.013587914440425628,0.011987241402256045
E02000216,0.1108949188567137,0.18650509080447303,0.050406781298506224,0.8518746039447552,0.00571376690030155
E02000217,0.39631132664665975,0.3021788600765409,0.43792060534794414,0.11664240422819074,0.021145699012128143
E02000218,0.18294548603851213,0.10454027773629264,0.0653376735851829,0.0,0.0
E02000219,0.24516335626081337,0.2338481244333912,0.10560883038927345,0.03070218301024343,0.010234061003414476
E02000220,0.12262461289643106,0.12928899403210667,0.10663009817080962,0.0262132324669907,0.05464792531253993
E02000221,0.32254836898579214,0.32098260020430774,0.29436453091907244,0.004697306344453284,0.020354994159297563
E02000222,0.09353731720758572,0.18083881326799905,0.14965970753213714,0.049479493203782296,0.014136998058223514
E02000223,0.052473610609450876,0.0,0.2098944424378035,0.0,0.0
E02000224,0.13946494617720506,0.2430674776231288,0.0936407495761234,0.007066817669246493,0.049808909349001805
E02000225,0.02910368264693797,0.021375476889734697,0.031749471978477786,0.0,0.0
E02000226,0.09630992913128178,0.09630992913128178,0.027517122608937652,0.05314995820347988,0.0
E02000227,0.11228787039964011,0.22863948639196252,0.08273843082078745,0.0,0.030018930186036505
E02000228,0.317599274563998,0.264666062136665,0.1852662434956655,0.0,0.038906007187907495
E02000229,0.017981620221987047,0.053944860665961145,0.9799983020982942,0.0,0.0
E02000230,0.3791875107559213,0.390430758418791,0.23634290053964954,0.011483257600552677,0.01588358762054769
E02000231,0.2084592370159682,0.2605740462699603,0.2084592370159682,0.006514351156749006,0.006514351156749006
E02000232,0.25042769705551876,0.21088648173096314,0.03954121532455559,0.07409839796113964,0.0
E02000233,0.10540426299080576,0.0,0.3162127889724173,0.10540426299080576,0.0
E02000234,0.23437688026204367,0.2329359251776977,0.5306032150376822,0.02604187558467152,0.022542186307519137
E02000235,0.42463036127138437,0.326724946757775,0.17134207560073406,0.01719604982935658,0.0
E02000236,0.17471382939852412,0.2858953571975849,0.17471382939852412,0.04764922619959749,0.015883075399865828
E02000237,0.14105749121758993,0.18193670466963327,0.07694044975504906,0.17952771609511445,0.018022852922145133
E02000238,0.09479576356061474,0.10156688952923008,0.08802463759199941,0.013542251937230678,0.020313377905846017
E02000239,0.15966144096682086,0.21075310207620354,0.17243435624416653,0.028237352434841073,0.007059338108710268
E02000240,0.06594340114930708,0.3956604068958425,0.13188680229861416,0.19783020344792124,0.19783020344792124
E02000241,0.20863312663598152,0.24656642238797816,0.2844997181399748,0.15173318300798658,0.05689994362799496
E02000242,0.04361877070141283,0.04361877070141283,0.3053313949098898,0.0,0.08723754140282566
E02000243,0.10434662150862602,0.11825950437644282,0.10434662150862602,0.017391103584771004,0.008508726479980036
E02000244,0.09239385804888221,0.13129653512209577,0.06807968487812374,0.0967533371777638,0.014588503902455087
E02000245,0.0730794531570718,0.20462246883980106,0.0730794531570718,0.4804595549943702,0.016567570861874832
E02000246,0.14918944810740686,0.3978385282864183,0.14918944810740686,0.028697850492702848,0.028697850492702848
E02000247,0.10936639354964704,0.09785414159705261,0.011512251952594425,0.08271372690556685,0.03520284184230073
E02000248,0.090267146520001,0.2662880822340029,0.14894079175800165,0.16699422106200185,0.027080143956000297
E02000249,0.07900582008431518,0.23701746025294554,0.18434691353006877,0.07900582008431518,0.0
E02000250,0.24822415529404523,0.11583793913722111,0.1323862161568241,0.6784793578037236,0.2151276012548392
E02000251,0.29709393945329976,0.23343095242759265,0.16976796540188557,0.14854696972664988,0.048984453170369174
E02000252,0.2968415627351507,0.20062395274513636,0.2477091661445051,0.32959649379558115,0.17424141103260202
E02000253,0.14995828322466417,0.0899749699347985,0.0899749699347985,0.05998331328986567,0.10637934652580024
E02000254,0.1347968068738769,0.21567489099820306,0.026959361374775382,0.031115165258405734,0.036030437994425596
E02000255,0.09184220051651858,0.21069681294966025,0.05942730621657084,0.04321985906659698,0.006038803158512729
E02000256,0.17411074782049663,0.1915218226025463,0.17411074782049663,0.017411074782049663,0.04062584115811588
E02000257,0.19157553579319953,0.19157553579319953,0.16582613582099529,0.02059951997776339,0.08994108929845072
E02000258,0.2631398448863321,0.5043513693654699,0.19735488366474907,0.13156992244316604,0.0
E02000259,0.17980540441382606,0.25686486344832293,0.025686486344832293,0.2697081066207391,0.0
E02000260,0.26108347529980064,0.4264363429896744,0.14794730266988704,0.16535286768987376,0.03086846209696363
E02000261,0.19290303623807373,0.3401185112618669,0.17259745347617123,0.20200490489186296,0.3705768854047206
E02000262,0.3433731877044336,0.28277791928600415,0.262579496479861,0.03141976880955601,0.055966891034428895
E02000263,0.24394231264740782,0.21954808138266702,0.2683365439121486,0.21813966300484644,0.0
E02000264,0.1915711250859522,0.3147239912126358,0.10490799707087858,0.022806086319756214,0.05608296407546496
E02000265,0.2674013935795199,0.3022798362203269,0.10463532792242083,0.034878442640806945,0.034878442640806945
E02000266,0.1039404274558679,0.18189574804776884,0.24036223849169452,0.04547393701194221,0.050190834389210986
E02000267,0.3370203164650006,0.2962517297958473,0.2609189546825811,0.03533277511326619,0.01254749120527994
E02000268,0.1983835951816981,0.258567382484011,0.17163524526955903,0.17609330358824887,0.03566446654951876
E02000269,0.20132792709628625,0.20708015358475157,0.161062341677029,0.526328723694577,0.03451335893079193
E02000270,0.11358367339025036,0.15685364420558381,0.14603615150175045,0.010817492703833366,0.021634985407666733
E02000271,0.41036006086277393,0.28281571762164154,0.360451404811896,0.027727031139376617,0.2550886864822649
E02000272,0.45063978675566674,0.4475390542779901,0.29560316287183647,0.06924969200144421,0.026873014806530586
E02000274,0.24691235725176777,0.2981583181908139,0.20498384375618456,0.032611066052120274,0.023995820067917797
E02000275,0.15372222780857608,0.17568254606694408,0.06588095477510403,0.02196031825836801,0.051928315341848746
E02000276,0.351241037007428,0.175620518503714,0.2305019305361246,0.24147821294260674,0.010976282406482124
E02000277,0.16318928278762,0.3657690821101827,0.21383423261826065,0.02250886659139586,0.01125443329569793
E02000278,0.27040251765358064,0.3004472418373118,0.09013417255119353,0.06008944836746236,0.03004472418373118
E02000279,0.08840365632035013,0.53778890928213,0.22100914080087533,0.0663027422402626,0.017005190006891234
E02000280,0.17711656550738844,0.15013854559566703,0.23467388166041722,0.03988055117384905,0.015248446037059932
E02000281,0.24443401565094763,0.2049295282730167,0.11113569422344918,0.0296283655334482,0.03456642645568957
E02000282,0.08415721045643422,0.1122096139419123,0.1122096139419123,0.07013100871369518,0.015678250362727696
E02000283,0.23974034809387312,0.14384420885632387,0.047948069618774625,0.14384420885632387,0.0
E02000284,0.36436011790659634,0.31729693601032766,0.35899235153079656,0.02125434021121812,0.012145337263553211
E02000285,0.06612191131057638,0.06612191131057638,0.0,0.06612191131057638,0.2644876452423055
E02000286,0.2188796623810165,0.2703807594118439,0.20600438812330965,0.03862582277312056,0.012875274257706853
E02000287,0.1547917236784867,0.24129298102822927,0.10015935061549139,0.6624175233888181,0.0068290466328744135
E02000288,0.13702386262563393,0.3750126766596297,0.23798881403399574,0.10096495140836184,0.07491135041144159
E02000289,0.16376736667051864,0.22927431333872608,0.09826042000231118,0.22927431333872608,0.03712709024169676
E02000290,0.1675976021238246,0.20484151370689674,0.19863419510971803,0.018621955791536065,0.007993052875583535
E02000291,0.21546356194485308,0.2086234488672387,0.23260448707732323,0.2530841838717322,0.05427438031804208
E02000292,0.26989006885438094,0.5036680862423306,0.3235364588358446,0.07602537150827632,0.046494971448307616
E02000293,0.05847917595284986,0.08771876392927479,0.02923958797642493,0.38596256128880907,0.0075302586486238055
