MSOA,park,road,station,squar,garden
E02000292,0.10970134586048051,0.023111815919013668,0.007482988747191881,0.01051930713730635,0.01127068621854252
E02000293,0.3333573538154502,0.012196000749345738,0.010163333957788116,0.08943733882853543,0.010163333957788116
E02000294,0.016280477162561955,0.03256095432512391,0.0,0.04884143148768586,0.0
E02000295,0.2895855142123971,0.07128258811382082,0.031186132299796613,0.062372264599593226,0.004455161757113801
E02000296,0.10282416094091817,0.0464242158838977,0.7052529817255949,0.061868774803433814,0.010456694332974728
E02000297,0.3277091137169381,0.006489289380533428,0.0007253617583025387,0.0014507235166050774,0.06683968061949432
E02000298,0.44712049580995455,0.04028112574864456,0.026254454325648133,0.03423895688634787,0.0362530131737801
E02000299,0.0016333901290766766,0.006206882490491371,0.003056172782714965,0.0030162853246351673,0.17984601248137183
E02000300,0.02370190985350415,0.03950318308917358,0.13431082250319018,0.0,0.015801273235669433
E02000301,0.024576599406935507,0.09830639762774203,0.0,0.028087542179354868,0.04052156987622401
E02000302,0.026680323772298536,0.03468442090398809,0.0,0.013105293309890909,0.00800409713168956
E02000303,0.1202707394517128,0.022960777531690624,0.3488295128767758,0.0342202234805387,0.019554413417450688
E02000304,0.15737720732170704,0.10719733326850134,0.39305688865117155,0.39590203716866923,0.04918037728803345
E02000305,0.024125265126387338,0.025981054751494058,0.05568838229326558,0.038553495433799254,0.03340421325192093
E02000306,0.033082011788883925,0.1829848777072642,0.39867457778858223,0.1040020637709345,0.0031014386052078675
E02000307,0.02815147112225593,0.05630294224451186,0.0,0.016642045581652845,0.008321022790826423
E02000308,0.11898615648944136,0.1888243611359222,0.5653491288771955,0.06445083476511407,0.0317296417305177
E02000309,0.10847085320856747,0.2711771330214187,0.041970073700669026,0.2336295299876838,0.013990024566889674
E02000311,0.012482318972158245,0.055278841162415084,0.0028313228015782264,0.0,0.019932177703900444
E02000312,0.480740490248852,0.039694168919629985,0.010291080831015181,0.03450958671443209,0.13378405080319736
E02000313,0.009483228492253623,0.1232819703992971,0.0,0.018966456984507246,0.0
E02000314,0.04329086838358143,0.061606235776635106,0.10122541973024178,0.011655233795579615,0.006776727281233197
E02000315,0.005611225305223396,0.05050102774701056,0.11067270060134117,0.004488980244178717,0.0
E02000316,0.04008206200274599,0.08619798280160429,0.08849659567631374,0.1327448935144706,0.008733985949172528
E02000317,0.130686823095366,0.018669546156480858,0.04667386539120215,0.46673865391202146,0.018669546156480858
E02000318,0.016443204691997965,0.19731845630397557,0.23842646803397047,0.016443204691997965,0.18130106405346327
E02000319,0.07877092896893827,0.211806275672034,0.14003720705589026,0.035009301763972565,0.0
E02000320,0.034301693237514176,0.18865931280632797,0.004287711654689272,0.06928131449628033,0.019794661284651526
E02000321,0.019408033722590447,0.32023255642274234,0.02911205058388567,0.7569133151810274,0.011473268322601354
E02000323,0.009745271540256995,0.32159396082848085,0.14455486118047878,0.22576545734928707,0.011369483463633161
E02000324,0.3205487332870252,0.013777166187121428,0.01301404197875603,0.022502704772298335,0.027095093501338808
E02000326,0.005291128214345462,0.09171288904865468,0.04071172817093335,0.04409273511954552,0.026455641071727314
E02000327,0.028976421207134197,0.27451346406758714,0.01193291917976733,0.10828031082665937,0.027451346406758715
E02000328,0.18782654795561438,0.11537916517273455,0.09290577343396264,0.19319302075434622,0.021465891194927356
E02000329,0.051562504556553604,0.04101562862453127,0.010546875932022328,0.024609377174718765,0.011658100218799318
E02000331,0.060631182441690155,0.11391313064802393,0.0,0.011023851353034573,0.00918654279419548
E02000332,0.16171303510689647,0.08304182883867657,0.025349610908648634,0.03583910507774462,0.03496498056365329
E02000333,0.06827978869956759,0.15970526848373437,0.016397729655239193,0.024302975638829143,0.10415560988069633
E02000334,0.16983691911217602,0.033726480391070415,0.008078333064329181,0.05058972058660562,0.04215810048883802
E02000335,0.09110650930624659,0.04916859232400609,0.015907485751884325,0.011569080546824963,0.0014461350683531203
E02000337,0.08031443791823294,0.09994685607602322,0.11244021308552611,0.01784765287071843,0.07852967263116109
E02000339,0.1300551927343609,0.12083142020000906,0.27302366701681435,0.03320558112366661,0.28040268504429583
E02000340,0.03491078173944004,0.02780208042390902,0.008674249092259613,0.02691241385034393,0.14256906841380543
E02000341,0.01844120458328071,0.0030639176187567427,0.00026344577976115306,0.0030639176187567427,0.01343410032839495
E02000342,0.3534161675870942,0.09536626744413652,0.019423595718218525,0.011219560875780767,0.12341516963358845
E02000343,0.0,0.15720753857959632,0.29690376140554536,0.1429159441632694,0.042874783248980815
E02000344,0.14061564830507484,0.15432400433747492,0.14620168831971309,0.0649785281420947,0.024366948053285514
E02000345,0.038151860996745,0.0479975025442921,0.02338339867542436,0.05661243889839582,0.0024614103868867746
E02000346,0.1334977743763093,0.34637260378718093,0.06614754586213524,0.1479299662007752,0.004209389282135879
E02000347,0.09445961103392563,0.10597907579416047,0.0023038929520469665,0.08063625332164383,0.16127250664328766
E02000348,0.48017674462758014,0.18023072332596846,0.007893316350042414,0.11182198162560086,0.01315552725007069
E02000350,0.040065857166946474,0.4140138573917802,0.18964505725687997,0.3739480002248337,0.09615805720067153
E02000351,0.07181661024318686,0.021305594372145437,0.022023760474577304,0.027050923191600386,0.07899827126750554
E02000352,0.8912036245501141,0.012577714337523664,0.0008465769265640927,0.05091555515478329,0.017778115457845946
E02000353,0.4971295901583176,0.04692096755784433,0.01221496262869501,0.10140357864773795,0.053125393020038617
E02000354,0.06814275359315684,0.2780663977269142,0.03407137679657842,0.1351864305154563,0.02637784010057684
E02000355,0.06458802734687243,0.5454100087069227,0.005382335612239369,0.09688204102030863,0.015249950901344877
E02000356,0.042590522573227214,0.18455893115065128,0.0016702165714991065,0.06513844628846516,0.20042598857989277
E02000357,0.29702098148876005,0.20247237713286592,0.017526082758653545,0.053500673684310815,0.03551337822148218
E02000358,0.007429016156083064,0.21544146852640886,0.023772851699465806,0.11329249638026673,0.013372229080949516
E02000359,0.05677325459646949,0.5109592913682254,0.03493738744398122,0.1659525903589108,0.052406081165971834
E02000360,0.013748971829958259,0.062046642104427015,0.042304528707563877,0.131144038993448,0.05006035897061725
E02000361,0.06570560631156463,0.27750956077472594,0.061454067079639865,0.22533157929201283,0.022030703292701084
E02000362,0.7476504816892723,0.042858258924431854,0.01819860743273614,0.04598109688626231,0.005168835247167661
E02000363,0.041850882024050615,0.24125802578570354,0.10339629676530152,0.42589427000945623,0.16001807832725234
E02000364,0.03221107862205681,0.6225283970426082,0.018406330641175323,0.14725064512940259,0.040756874991173926
E02000365,0.02223975449943814,0.4992497829910636,0.09059429406388772,0.40456729876183795,0.15551475388945346
E02000366,0.18897860163168514,0.11846893850187994,0.005081777522868845,0.11243432769347318,0.5993321366033443
E02000367,0.09250053569543043,0.08456057554989992,0.023025884422038474,0.3731781268399339,0.004565477083680042
E02000368,0.15070699318421918,0.2743640132328093,0.0022081610722962516,0.33453640245288213,0.017665288578370013
E02000369,0.043098198454791,0.29344251643566394,0.0517178381457492,0.18625917071331416,0.018738347154256957
E02000370,0.3420610961907999,0.3500345483164596,0.006777434306810721,0.17780798240221066,0.17103054809539994
E02000371,0.01193329719588749,0.09741218908439113,0.012708581472308205,0.1596781576377098,0.011902893890929814
E02000372,0.034745592152939535,0.0382493493448326,0.11898175464136858,0.0662794068799771,0.00788345368175939
E02000373,0.22759442778908062,0.3862208471572277,0.03448400421046676,0.05517440673674682,0.11034881347349364
E02000374,0.0242202134661663,0.29548660428722884,0.01453212807969978,0.1695414942631641,0.01937617077293304
E02000375,0.1695834949330459,0.1926839837399662,0.10190122165295691,0.10967334872818245,0.023316381225676582
E02000376,0.012617871547078562,0.07450552723036866,0.03545021053703024,0.05137276272739129,0.005257446477949401
E02000377,0.03689999951445102,0.4335749942947995,0.01844999975722551,0.24907499672254438,0.046124999393063776
E02000378,0.09398459445956044,0.23353747714193804,0.09968063048741257,0.11676873857096902,0.13385684665452546
E02000379,0.8856627826125075,0.05465520678113651,0.001242163790480375,0.07577199121930288,0.06335035331449913
E02000380,0.08963153647055161,0.4155643963634666,0.11815066171118167,0.17926307294110322,0.08555737572189018
E02000381,0.051032299836801104,0.4612534792941638,0.1393574341697261,0.158985241799265,0.11384128425132554
E02000382,0.21008225014220808,0.06671135519836134,0.0421334874937019,0.11820783991288589,0.48804623013538034
E02000383,0.014387428007864895,0.06785712314157175,0.024694839117977062,0.19798818840673782,0.019970609025842318
E02000384,0.03099540022798194,0.09925694639480923,0.14279383804451795,0.14978124040805146,0.025620475332956173
E02000385,0.023535448361773105,0.04052122861784373,0.11008516169216451,0.059609741272530437,0.010716357981578505
E02000386,0.003481800967443281,0.09470891633705485,0.021471105965900232,0.04709848812437322,0.006143281059700855
E02000387,0.027337776227903215,0.04553278234756427,0.0004205811727369725,0.010671745862710375,0.03984118455411874
E02000388,0.013196092243551966,0.5571325820924061,0.20548200779245207,0.28937632622113035,0.003326164669208395
E02000389,0.029807798319554935,0.09979132480894479,0.0012959912312849973,0.1347830880536397,0.007775947387709983
E02000390,0.0,0.41087854825993547,0.0,0.1878301934902562,0.03521816127942304
E02000391,0.013623521165940613,0.060686594284644554,0.012797853216489668,0.05091619021614169,0.0017889472238103836
E02000392,0.03126445654744831,0.5502502287805631,0.1328739403266553,0.15169805805980435,0.14618176503944783
E02000393,0.007617475473246485,0.4108543680627259,0.0019043688683116212,0.10890115779975867,0.006600070169682343
E02000394,0.028170256691449725,0.13199777421136444,0.19558206788635096,0.18028964282527823,0.02495079878385547
E02000395,0.2793585142338457,0.1525233267368698,0.11078010047204227,0.09408280996611126,0.09922043781409004
E02000396,0.09011147387828304,0.15769507928699533,0.02628251321449922,0.2590704874000638,0.04881038168406998
E02000397,0.37301569031567083,0.2815902760226142,0.11519602200925128,0.054855248575833945,0.027427624287916973
E02000398,0.4256747052882982,0.027152090255014905,0.014013982067104467,0.09722200059053725,0.005255243275164176
E02000400,0.1925333092034472,0.08413857213221511,0.3721805307830416,0.025772175247705528,0.10005668037344499
E02000401,0.0803028814087426,0.022306355946872945,0.0,0.0,0.02528495472083719
E02000402,0.27331661524870154,0.045003940663440815,0.0,0.021536648490182164,0.0443401586562574
E02000403,0.07761746494861316,0.07553842570891817,0.2695541245299859,0.04746865086062645,0.0069301307989833175
E02000404,0.001596834393835843,0.0010645562625572287,0.0004488590047926656,0.011579559922301032,0.00021291125251144573
E02000405,0.3668420256297998,0.009534434097143479,0.009300746986919373,0.021078577342214258,0.019629717258824807
E02000406,0.43335119685905105,0.09286097075551093,0.0,0.18572194151102187,0.030953656918503648
E02000407,0.0036484284240131787,0.12504159235026985,0.2005910414176791,0.012161428080043928,0.000995025933821776
E02000408,0.14501060936023402,0.8977623118818983,0.020855458424842644,0.006517330757763327,0.009775996136644989
E02000409,0.3163765782073467,0.09081179559655322,0.008851663724353044,0.21371177521792475,0.055658842462403595
E02000410,0.02077730966601449,0.0061889858579617625,0.0013262112552775206,0.06277399941646931,0.02166145050286617
E02000411,0.43658773763852216,0.459566039619497,0.2807349068110406,0.0319698114517911,0.05045235869735783
E02000412,0.04596161109460731,0.14650263536406077,0.06060657410250959,0.07073779207529406,0.007181501733532391
E02000413,0.04899638972673344,0.036747292295050075,0.009799277945346687,0.5806072182617912,0.24498194863366718
E02000414,0.04014850132568437,0.5036811984494949,0.0,0.13869482276145512,0.1569441415458571
E02000415,0.11135502698159418,0.062263025839170934,0.42159450999948084,0.24186790806754863,0.019157854104360286
E02000416,0.11705803014776969,0.0337667394657028,0.14632253768471212,0.10130021839710839,0.17333592925727437
E02000417,0.3961927473435922,0.04596435404238397,0.021483339389375116,0.08943064536507316,0.054457767289346225
E02000418,0.12281127517082333,0.08926810750302136,0.003246113000109868,0.02326380983412072,0.8147743630275768
E02000419,0.18699543517377615,0.1829303170178245,0.16768612393300578,0.5254165216567515,0.054879095105347345
E02000420,0.02147006534597166,0.39272327862006495,0.22198472753010848,0.06798854026224359,0.009840446616903678
E02000421,0.054094245028540246,0.3353843191769495,0.07726163759163691,0.06310995253329695,0.032456547017124145
E02000422,0.3894505339300409,0.5218637154662549,0.023367032035802454,0.11099340217006166,0.03894505339300409
E02000423,0.15361119175090374,0.13362924810850976,0.06494131683778044,0.3771591862501864,0.18233523573684507
E02000424,0.7250634368410311,0.10498656099055655,0.29527470278594026,0.2821513826621207,0.042650790402413596
E02000425,0.643383104331727,0.1717697280885641,0.03766880001942195,0.009040512004661268,0.027121536013983805
E02000426,0.1561624840643119,0.11641203357521433,0.43271204675274794,0.0812044917134422,0.042021904802760295
E02000427,0.8684483956909493,0.10281251103619833,0.04594830740136271,0.15993057272297517,0.009392747921825526
E02000428,0.0662056019483019,0.24063189938902038,0.012731846528519596,0.22153412959624097,0.03564917027985487
E02000429,0.2262576683900059,0.16073903854734012,0.16073903854734012,0.03406968751818622,0.6761522599763111
E02000430,0.1768760054069532,0.16527757882289068,0.16527757882289068,0.2628976692387501,0.2126378207078126
E02000431,0.036674813380373913,0.11215051627911443,0.01860316620743604,0.23599445131718866,0.14829381062499017
E02000432,0.5258039011705185,0.22972015099682846,0.09869458339123001,0.20419568977495864,0.14974350583496968
E02000433,0.12382316604134727,0.05912277297469735,0.1327473581884714,0.1126679258574421,0.017848384294248256
E02000434,0.4371765844734378,0.023970517686533143,0.14545226356921512,0.028536330579206126,0.09930643041563732
E02000435,0.01295225365469661,0.34971084867680846,0.24609281943923558,0.367529488920266,0.038856760964089826
E02000436,0.031415030313891944,0.10747247212647243,0.006613690592398303,0.06488216169376097,0.024801339721493638
E02000437,0.005043402553614236,0.17651908937649827,0.020173610214456943,0.0,0.02521701276807118
E02000438,0.11959846006449595,0.03322179446235998,0.2524856379139359,0.09791066205025187,0.007531589388480913
E02000439,0.23524065307127015,0.049524348015004244,0.3219082620975276,0.09904869603000849,0.07428652202250637
E02000440,0.11835513413117286,0.007397195883198304,0.08268460069666303,0.06614768055733042,0.04438317529918982
E02000441,0.0530167300886314,0.044860310074995795,0.018491116273773776,0.028547470047724597,0.11418988019089839
E02000442,0.0062764212506216015,0.0025105685002486406,0.005194523700890714,0.0025105685002486406,0.004393494875435121
E02000443,0.03247448805027297,0.22732141635191078,0.010824829350090989,0.01279842908922847,0.07577380545063693
E02000444,0.008070201538442139,0.005695617494814532,0.0,0.009684241846130566,0.8425290406133593
E02000445,0.024143041026494554,0.010730240456219802,0.25305483742585033,0.028896733406930743,0.006259306932794884
E02000447,0.03035935525999715,0.02168525375714082,0.026022304508568985,0.03441328224704719,0.024580915890747995
E02000448,0.07846141674089696,0.020926700937788697,0.10812128817857494,0.3854000756042752,0.052316752344471744
E02000449,0.0,0.01781038468980391,0.0,0.0,0.0
E02000451,0.0007038596747900905,0.0062940992317038575,0.14816246154331406,0.005630877398320724,0.0
E02000452,0.018754591684026174,0.31132622195483445,0.29632254860761353,0.06751653006249422,0.04501102004166282
E02000453,0.04104591814551274,0.02345481036886442,0.18177478035869926,0.049841472033836896,0.01353519266622215
E02000454,0.1647685789024515,0.0,0.01497896171840468,0.0565970777891089,0.050937370010198005
E02000455,0.04201824707661817,0.21359275597280905,0.483793428146062,0.051939222080819684,0.0005835867649530302
E02000456,0.07802529753025902,0.05048695722546172,0.29374229658450457,0.1376917015239865,0.16648305726007948
E02000457,0.044243943236979354,0.009403480986115037,0.34289056008659,0.06636591485546904,0.0747759239335927
E02000459,0.07674981197348638,0.16117460514432141,0.29164928549924823,0.2225744547231105,0.05314850859948814
E02000460,0.0916524005251153,0.07941112207188832,0.022913100131278823,0.19852780517972077,0.0
E02000461,0.011318526903674613,0.06168597162502664,0.0701748668027826,0.06960894045759887,0.3786047249279158
E02000462,0.3136604990800291,0.11610247820758526,0.09212406266686168,0.05805123910379263,0.012458589979594259
E02000463,0.0,0.0036441735542759477,0.0,0.11782827825492231,0.0
E02000464,0.14336498331057354,0.19115331108076472,0.0,0.3022417226512806,0.014125292521458051
E02000465,0.310763557033113,0.03377864750359924,0.0,0.0,0.0
E02000466,0.9031338960246319,0.020318761043222906,0.0009363951729933823,0.0396239545411339,0.007707116257774206
E02000467,0.03370560431537893,0.06741120863075786,0.0,0.22106957046050366,0.013283620855613286
E02000468,0.08670956310858305,0.08670956310858305,0.0,0.008121995668669993,0.13604342745022238
E02000469,0.07250168524324321,0.18125421310810805,0.04667956015513306,0.0,0.07250168524324321
E02000470,0.1335673896211838,0.014310791745126837,0.08765381584465153,0.04557998423921879,0.17032818281233802
E02000471,0.45054269407728514,0.0996392496517073,0.038989271602841984,0.059999325768519594,0.19494635801420993
E02000472,0.13737860336773297,0.02828383010512149,0.004663400249134949,0.008081094315748997,0.020202735789372494
E02000473,0.0464800665967635,0.0557760799161162,0.0,0.6957363679042499,0.064374000553285
E02000474,0.5240180986851363,0.22327727683105808,0.005176348930105726,0.012059690138226015,0.004019896712742005
E02000475,0.549652379670188,0.009010694748691607,0.03399300583728369,0.155034169783251,0.006295001080978461
E02000476,0.10435808804286478,0.13821648994121646,0.4197514207946339,0.07467400966622768,0.0255097548549225
E02000477,0.3286872829265587,0.03756426090589242,0.01878213045294621,0.010645067244391786,0.06387040346635071
E02000478,0.6349167345819713,0.09523751018729569,0.32386412265809233,0.0,0.0
E02000479,0.013631645291803898,0.038168606817050914,0.013631645291803898,0.019084303408525457,0.37078075193706606
E02000480,0.9955235681533394,0.029302767647730446,0.003948252111656304,0.01015264828711621,0.0005640360159509005
E02000481,0.04527658077843937,0.003018438718562625,0.0029739709706817605,0.0,0.00201229247904175
E02000482,0.05535624284345756,0.014903603842469342,0.34402009013324264,0.017072788080909864,0.18921104957328344
E02000483,0.09060697153217881,0.011948172070177425,0.0696976704093683,0.02031544218903846,0.04627406276392094
E02000484,0.2164642281335178,0.0075686793053677546,0.001513735861073551,0.006054943444294204,0.003027471722147102
E02000485,0.07768013690891068,0.07768013690891068,0.08322871811669001,0.019211696319105808,0.05283216487754097
E02000486,0.6095283901335842,0.003136509726244859,0.060639188040733934,0.0020910064841632393,0.23942024243669088
E02000487,0.10747767336848985,0.017178808448242232,0.0048453049469401165,0.00152514872685854,0.0044048226790364695
E02000488,0.5598514618356405,0.013738686180015718,0.0034346715450039294,0.013738686180015718,0.010304014635011788
E02000489,0.6057814755364659,0.005609087736448758,0.18021493298300575,0.0037393918242991722,0.0020478969657159746
E02000490,0.21980323546593364,0.022352871403315284,0.0,0.0074509571344384285,0.10480628695623012
E02000491,0.09071914856787522,0.09484274623005136,0.009116124076456865,0.031906434267599024,0.0
E02000492,0.08447326601838327,0.023652514485147314,0.0644276548909128,0.0033789306407353307,0.00653613890197666
E02000493,0.010717496241406796,0.010717496241406796,0.09288496742552556,0.028579989977084788,0.06440339626760141
E02000494,0.07406632799523176,0.007406632799523177,0.013990306399099334,0.008229591999470195,0.006583673599576157
E02000495,0.02558642184211163,0.060476997081354754,0.4042684164961257,0.10001964901916363,0.055824920382789
E02000496,0.21474118333147635,0.02412161237422063,0.00470665607301866,0.012354972191673983,0.03471158853851262
E02000497,0.022047810414522646,0.004899513425449477,0.0,0.01666125682899687,0.11268880878533798
E02000498,0.018068523645472668,0.0068258867105118965,0.03231484339348987,0.0108411141872836,0.0008030454953543407
E02000499,0.8362861188592178,0.06951681505582338,0.22118986608671073,0.0,0.13380577901747484
E02000500,0.03753489174042524,0.0602833109770466,0.6936446733732055,0.0232074426035645,0.020473577312959224
E02000501,0.007670371933467274,0.004218704563407,0.031448524927215823,0.0018137692171131365,0.015724262463607912
E02000502,0.014048423976223436,0.03590152793923767,0.29345596750333397,0.018731231968297915,0.057754631902251906
E02000503,0.03547088040399002,0.06502994740731503,0.1773544020199501,0.029559067003325012,0.4020033112452202
E02000504,0.02700119593391129,0.04950219254550403,0.11700518238028225,0.018000797289274194,0.18000797289274192
E02000506,0.2215237267867842,0.026549660139240053,0.08794574921123267,0.014104506948971278,0.010785799431566271
E02000507,0.02863459563625366,0.012808655491644174,0.03205531084714763,0.08590378690876098,0.012808655491644174
E02000508,0.04727455836611033,0.3030420408083995,0.34910443101127625,0.07454834203886629,0.058184071835212715
E02000509,0.12236728107032888,0.14989991931115287,0.07953873269571377,0.17743255755197687,0.06730200458868088
E02000510,0.07746380340842902,0.0721350538452319,0.01721417853520645,0.08176734804223064,0.02277949068796797
E02000511,0.23123653412878742,0.036561488561058765,0.0,0.18390515252353382,0.020433905835948202
E02000512,0.0,0.029270052539858142,0.0,0.0,0.058540105079716284
E02000513,0.0,0.014110888992143284,0.0,0.07055444496071642,0.0
E02000514,0.0,0.023863331451429964,0.0,0.04772666290285993,0.04590313369601848
E02000515,0.20149815018636455,0.015401132498320856,0.0551873914523164,0.03208569270483512,0.052620536035929595
E02000516,0.09101723709767424,0.018094793035121463,0.02543160024930185,0.018094793035121463,0.0
E02000517,0.6960663814091627,0.07440338209974075,0.03315448268529928,0.22081555036764783,0.021258109171354497
E02000518,0.04932773787064148,0.010328292115854247,0.0020990526753464456,0.10495263376732229,0.010328292115854247
E02000519,0.03166949765892401,0.06540189249243915,0.0,0.01706136325889717,0.0073914365284103835
E02000520,0.2058007277244686,0.09234040288154849,0.011645322050728948,0.10277888320728876,0.01934878636725773
E02000521,0.056917822395940995,0.08537673359391149,0.08537673359391149,0.34150693437564594,0.27035965638071974
E02000522,0.014238809072903213,0.032037320414032226,0.08543285443741928,0.7155001559133864,0.01067910680467741
E02000523,0.015595039623433933,0.0345803052519622,0.19801186203838822,0.0569557968855848,0.0033902260050943335
E02000524,0.027236144564566443,0.04048927555860794,0.05839060611867559,0.16430040945366808,0.007337240637280946
E02000525,0.09958624061658082,0.03674055479058322,0.004383849709217617,0.053660547128351804,0.007493139463868945
E02000526,0.1794848936997509,0.2482874362846554,0.25327312777631517,0.21239045754470523,0.0947281383415352
E02000528,0.5221023520958892,0.06596239517291096,0.04617367662103767,0.12432912059863822,0.06216456029931911
E02000529,0.019468799842558386,0.05840639952767516,0.0,0.10707839913407112,0.019468799842558386
E02000530,0.004595990614442869,0.005909130789997975,0.0,0.019697102633326583,0.018383962457771477
E02000531,0.666405433236822,0.049262003278286635,0.029933508936458894,0.045156836338429415,0.17087757387155678
E02000532,0.10470314082826208,0.08762390509031862,0.019492606005261558,0.07017338161894161,0.3202356700864399
E02000533,0.01943282718864657,0.12035815549097231,0.014417904043189392,0.08588055886595419,0.045761173702296765
E02000534,0.750626671311308,0.11045257325601829,0.031017708529016124,0.04451914942461962,0.14708225316235088
E02000535,0.002507734959504393,0.011702763144353834,0.003767359574783466,0.005015469919008786,0.019898174106861507
E02000536,0.14616099017049136,0.12918269333250498,0.006815830552302942,0.025098351847458112,0.03321840685692985
E02000537,0.33568576802767786,0.04823071379708015,0.26942107380847724,0.059806085108379384,0.027009199726364883
E02000538,0.08709398064081385,0.1782076834650499,0.011981806039149194,0.03885731443974772,0.004493177264680947
E02000539,0.2897150273210516,0.05258173093727271,0.029899415630998207,0.29899415630998205,0.005155071660516933
E02000540,0.12859513011287174,0.18815497984935972,0.45888156956066867,0.06768164742782723,0.06903528037638378
E02000541,0.019188356353607362,0.021929550118408414,0.008223581294403155,0.07812402229682998,0.0
E02000542,0.026203361266102454,0.19506946720320714,0.6841988775037863,0.09025602213879734,0.020161751479354263
E02000543,0.055602907760725045,0.2067287596232085,0.30938028164300857,0.09124579735093341,0.05988005451155005
E02000544,0.02421041202812627,0.02421041202812627,0.04842082405625254,0.15010455457438288,0.1258941425462566
E02000545,0.09012945993063079,0.05224896227862654,0.006531120284828318,0.07053609907614583,0.035268049538072915
E02000546,0.0634049297997951,0.02756736078251961,0.008270208234755883,0.002756736078251961,0.00312484688587921
E02000547,0.010545345756571466,0.023471898619465522,0.004847457323585271,0.0019559915516221267,0.0009354742203410171
E02000548,0.06825357310548287,0.0064264727923993605,0.001108012550413683,0.005096857731902941,0.0037672426714065216
E02000549,0.1058158891342365,0.12890299221806992,0.2039360772405285,0.023087103083833417,0.025011028340819533
E02000550,0.07691988992276999,0.06153591193821599,0.24614364775286396,0.07691988992276999,0.015383977984553997
E02000551,0.26530170375064227,0.020944871348734916,0.002637963243141439,0.009308831710548852,0.023272079276372128
E02000552,0.18005714748940468,0.0635495814668487,0.010591596911141452,0.03177479073342435,0.010591596911141452
E02000553,0.1436610960478946,0.026936455508980238,0.027866608010402538,0.11111287897454349,0.010101170815867588
E02000554,0.04603881316736099,0.024554033689259194,0.014688573724824697,0.10216231874281058,0.6443241518993997
E02000555,0.29887135129730297,0.2850507107748843,0.05009982189376755,0.15202704574660497,0.1727580065302329
E02000556,0.8182813804484179,0.13486278662466972,0.07625153336584702,0.10015126770439607,0.023899734338549063
E02000557,0.35359800019159104,0.1702719102046185,0.1237309214153561,0.19524512370129588,0.0567573034015395
E02000558,0.8213467667594102,0.22258497379180017,0.2796685740815792,0.09938295877788864,0.013962895034909974
E02000559,0.10319322326538051,0.083161597572689,0.08680371133499655,0.040063251385383025,0.5463170643461321
E02000560,0.027412961276416438,0.5233383516406774,0.017444611721355915,0.1260996218715156,0.02940663118742854
E02000561,0.4738621566620998,0.1411056199838253,0.05054529671062398,0.1368935119246066,0.03790897253296798
E02000562,0.3800311457401829,0.16662904082454172,0.01753989903416229,0.2747917515352092,0.07600622914803658
E02000563,0.9698867211161659,0.10579542653684593,0.0028593358523471874,0.023446553989246936,0.006290538875163812
E02000564,0.032726663737921234,0.04436394012920068,0.017684594690677936,0.03389547315713271,0.000965538215870347
E02000565,0.131911740035107,0.3163189684515321,0.04441925939957685,0.2732457472155788,0.051149450217694556
E02000566,0.03446779239086464,0.06911054819488088,0.07943338957082512,0.09570498699392366,0.026244511972739578
E02000567,0.1082940432937397,0.45778845574171784,0.12207692153112476,0.27270409083969,0.03937965210681444
E02000568,0.6767913271174392,0.3520406499925389,0.06058373976615786,0.02547064134312943,0.009824390232349923
E02000569,0.01996534504137726,0.09026349270807535,0.03489740982022244,0.0971423090668692,0.010569888551317373
E02000570,0.13071049190389114,0.13906988382797722,0.037237291298201546,0.2682604862911254,0.041796959620430306
E02000571,0.01724214881754968,0.49894468140784387,0.01939741741974339,0.22091503172485527,0.07220149817348928
E02000572,0.08297955838871805,0.25420721855591405,0.0724424716091983,0.11788365834587723,0.11459081872727732
E02000573,0.026494318542045515,0.15513269069725374,0.048929932967011716,0.3113927992048073,0.037430271301953665
E02000574,0.017846063943587395,0.15698486757155689,0.07834119595574805,0.2049272596911942,0.024500528464925064
E02000575,0.05152785299801249,0.14684055425015008,0.14748580464547403,0.3632759725673832,0.032446877022004286
E02000576,0.01537151948791471,0.24540360509098008,0.03329208492106151,0.3190942060531441,0.02919816264538573
E02000577,0.0751957699998108,0.10249423437474212,0.009299476874976603,0.040497721874898106,0.05419695124986364
E02000578,0.015792249663842912,0.04008801837744739,0.004859153742720896,0.09596828641873768,0.01214788435680224
E02000579,0.04551042447354415,0.20506461851020483,0.029447921718175625,0.06960417860659694,0.013385418962807103
E02000580,0.01564379335387749,0.3062042493236903,0.00536796830770306,0.15498091356954122,0.008282008246170435
E02000581,0.0748557910000871,0.28516491809556993,0.06950894878579517,0.045448158821481455,0.015149386273827153
E02000582,0.022993726091463943,0.34834655841484247,0.03096600338594962,0.08769505023934242,0.012587806254451064
E02000583,0.05019094714514242,0.15100676893235931,0.011788363666654488,0.05228826338031407,0.005279451212673482
E02000584,0.20478779281579587,0.024922661199089133,0.04351575764920324,0.09692146021867995,0.3473348656000041
E02000585,0.8463234579919764,0.030285651448591504,0.020795216893272506,0.052895216124498524,0.28694608008435085
E02000586,0.05178610505877714,0.14106535018010893,0.04142888404702171,0.17255130205584546,0.2562376478308293
E02000587,0.01819623607147166,0.008852222953688916,0.0017212655743284002,0.026638633888415718,0.014097984704023087
E02000588,0.07842505045965655,0.08357092127846051,0.025976751729539237,0.2182047145281296,0.0408700893878084
E02000589,0.034214913948585966,0.2501490375352174,0.2615540088514127,0.2433060547455002,0.1665125812164517
