,code,tw_count,sentiment,age_0-15_perc,age_16-29_perc,age_30-44_perc,age_45-64_perc,age_65_perc,qual_4min,hh_1p_perc,hh_cpl_perc,hh_cpl_kids_perc,BAME_perc,house_price_2012,tweets_ihs,h_prices_ihs
495,E02000776,219,1.095890410958904,23.97991212,21.79849341,23.36785938,21.42184557,9.431889517,27.96610169,23.19054653,17.97144264,27.72033481,76.23979912,270000.0,6.082224122904235,13.199324418543886
496,E02000756,593,1.129848229342327,20.84718923,18.32937451,22.6682502,25.07521774,13.07996833,20.16627078,28.19170358,21.50624245,21.42569472,34.94061758,260000.0,7.078342290493102,13.161584090561309
497,E02000758,32,1.09375,20.67864942,18.17570973,18.05812196,27.16277507,15.92474383,21.50176382,23.76100046,22.51042149,21.25984252,51.10028557,281000.0,4.15912713462618,13.239257128878995
498,E02000814,2754,1.132897603485839,11.75450763,34.50069348,31.76144244,16.52797041,5.455386037999999,50.49699491,31.91434469,24.69040248,10.31991744,32.85945446,309250.0,8.613956892810435,13.335052470817294
499,E02000809,31864,1.1422608586492593,9.273332764,33.3191017,37.98138502,15.96789343,3.4582870810000004,61.84783537,37.43261456,26.36455526,8.322102426,29.39117069,490500.0,11.062379305667655,13.79632773854854
500,E02000797,3811,1.1975859354500131,16.87920906,18.09714859,34.76142714,21.29244877,8.969766442000001,50.99584468,36.23586923,26.33669416,20.13443324,10.08740507,391500.0,8.938794098647024,13.570887974974571
501,E02000765,378,1.1216931216931216,21.68064567,20.38297199,21.58569394,22.50356069,13.84712771,27.8683336,22.55707763,20.68493151,23.88127854,65.99145434,284995.0,6.628043125846003,13.253374095800266
502,E02000783,30,1.0666666666666667,30.62715369,22.03997243,23.79048932,15.79600276,7.7463818060000005,20.30323915,20.62222222,10.71111111,22.26666667,82.53618194,215000.0,4.09462222433053,12.971540487675153
503,E02000770,78,1.1923076923076923,25.13885216,20.92039143,21.99153663,21.58159217,10.36762761,24.60989156,22.18556701,17.15463918,26.26804124,75.12562814,264262.5,5.04989709610426,13.177845386866913
504,E02000762,68,1.1764705882352942,18.87122417,20.66772655,19.3481717,25.40540541,15.70747218,28.18759936,21.94537614,21.37038812,24.10158122,62.48012719,327000.0,4.912708947095866,13.390862630441674
505,E02000589,1947,1.1879815100154083,12.43486499,29.53576504,32.07010895,17.704879199999997,8.25438181,51.05400284,51.78652194,16.19176843,10.80958842,35.17290384,895000.0,8.267192251881122,14.39772617781725
506,E02000126,1071,1.1213818860877685,23.79421222,21.01607717,26.31511254,20.36012862,8.514469453,21.24758842,41.43744454,10.61816031,13.60544218,66.88102894,305000.0,7.6694954689597274,13.321214236152182
507,E02000636,1458,1.144718792866941,17.08338788,27.77850504,32.49116376,16.41576123,6.231182092,57.41589213,25.68270481,23.69960988,18.14044213,18.31391543,498925.0,7.977968210733304,13.813358243397136
508,E02000470,581,1.1841652323580034,15.98833524,15.95029796,20.23583111,27.64042095,20.18511475,18.85381007,31.775164899999996,26.69916834,17.69429309,9.103588183,235000.0,7.057898678017916,13.060487973690769
509,E02000828,2485,1.1971830985915493,22.52177025,24.29917691,25.50399618,20.92329715,6.751759513,23.47608255,30.50314465,12.10691824,13.83647799,67.7203865,209950.0,8.511175159575027,12.947771866677956
510,E02000206,538,1.271375464684015,25.14938673,20.40046126,24.5099067,20.74640948,9.193835832000001,20.77785931,34.97131454,12.89598404,14.96632577,63.54963833,181975.0,6.981006604445545,12.804771774553954
511,E02006795,138,1.1521739130434783,21.15952733,19.11619892,23.141309699999997,24.13835549,12.44460857,28.08961103,17.01402046,21.94012884,28.38196286,69.47316593,299975.0,5.6204139929528845,13.304601597395314
512,E02000366,2127,1.213916314057358,20.48390886,25.06459948,25.69884895,19.96711299,8.785529716000001,30.45571999,40.0,14.33604336,13.06233062,41.27319709,439250.0,8.355615051019432,13.685971186610585
513,E02000376,3998,1.1868434217108554,13.72378886,30.09399855,31.670282,17.59942155,6.912509038,41.12798265,39.21319797,17.35406091,9.739847716,39.03109183,369475.0,8.986696711260928,13.51298553864455
514,E02000227,267,1.2958801498127341,19.74410656,17.68469021,20.65550784,27.37709228,14.5386031,20.34878626,32.36446094,21.8305504,19.10946197,20.00701078,210000.0,6.280399345794137,12.94800999026522
515,E02000781,1386,1.1623376623376622,24.2612639,21.67203043,21.3502048,21.0795787,11.63692218,22.6301931,19.63824289,19.05097486,24.87667371,73.28847279,250000.0,7.927324490450592,13.122363377408329
516,E02000267,1932,1.1490683229813665,20.01155068,18.72653768,30.21946289,22.11954952,8.92289922,33.55472134,32.73621356,17.80821918,21.28556375,28.67455963,335000.0,8.259458262309414,13.415032991369376
517,E02000521,922,1.1746203904555315,25.968523,21.72114609,24.01129944,20.04640839,8.252623083,15.76876513,21.96055343,17.72151899,24.19782161,48.42615012,243000.0,7.519692698204993,13.093963902886864
518,E02000119,1065,1.1746478873239437,27.86975717,21.92328918,20.90231788,20.52980132,8.774834437,16.2803532,32.30650751,9.04890258,17.48170966,78.14569536,226000.0,7.663877479118218,13.021437458819262
519,E02000127,224,1.1964285714285714,22.35058352,18.17753153,22.52740776,22.44488978,14.49958741,15.984910999999999,33.55102041,17.52380952,16.81632653,19.48603089,195000.0,6.104798214839483,12.873902018112403
520,E02000041,507,1.2209072978303748,21.65474974,20.55385314,21.21212121,22.48325956,14.09601634,26.97764158,24.58333333,19.35897436,21.63461538,42.81012371,300000.0,6.921659156726922,13.304684934201061
521,E02000724,51,1.0392156862745099,23.91927775,30.748805100000002,22.52788104,16.30377058,6.5002655339999995,21.66755178,16.72144618,12.77732128,23.45932621,88.14657461,204000.0,4.625068916307673,12.919022453392307
522,E02000044,84,1.1071428571428572,24.21013505,19.67538099,23.61541321,22.89679098,9.602279767,22.76050056,21.62823201,17.8197065,21.20894479,43.89790608,250000.0,5.123999408359393,13.122363377408329
523,E02000607,398,1.314070351758794,16.97173818,29.06721335,23.15126666,20.12007615,10.68970567,36.02284375,29.27513016,22.26672006,23.98878654,17.04495534,359000.0,6.67960076408362,13.484224848032301
524,E02000363,1904,1.1864495798319328,26.27939142,22.13923467,25.7538036,18.45089903,7.376671277000001,20.73766713,34.77964562,10.15447524,14.15265788,63.01521438,227497.5,8.244859464872658,13.02804170886655
525,E02000192,8867,1.207849328972595,16.36160402,25.84881934,27.28796982,21.18205952,9.319547296,37.52969121,44.62222222,15.85185185,10.22222222,41.48386195,462500.0,9.783238983119656,13.73754901649573
526,E02000870,773,1.2082794307891331,19.90118882,31.32623128,25.52107457,15.22309711,8.028408214,30.36899799,32.9296875,14.453125,14.53125,45.97807627,268000.0,7.34342664753684,13.19188944005642
527,E02000832,2972,1.1662180349932705,21.76706827,20.8935743,26.54618474,21.19477912,9.598393574,26.506024100000005,35.53336581,14.24744277,14.56405261,56.00401606,289835.0,8.690137614701241,13.270214255086035
528,E02000845,481,1.1954261954261953,22.07059885,16.07082441,27.99142889,22.9615428,10.90560505,25.39754145,24.3375576,24.30875576,27.21774194,19.90526672,295000.0,6.869015531226366,13.287877815884775
529,E02000854,1761,1.1896649630891538,19.49021265,15.47669342,24.43317843,26.47514435,14.12477116,29.24940149,29.12687585,25.34106412,23.63574352,12.66018871,287500.0,8.16678436967215,13.262125319782513
530,E02000833,2329,1.2571919278660368,21.92134107,25.02901354,27.29851709,19.23920052,6.511927789,32.17279175,28.79246552,15.20349815,16.51530441,52.482269499999994,247500.0,8.44634149653368,13.11231304155491
531,E02000853,395,1.1037974683544305,21.46996839,17.34720759,25.71127503,23.89357218,11.57797682,22.66859852,29.646017699999998,20.63843236,24.27307206,20.90358272,250000.0,6.672034547764539,13.122363377408329
532,E02000852,72,1.125,18.98036051,17.58138284,26.21737961,25.27576002,11.94511703,25.35647027,30.13392857,24.77678571,22.99107143,17.11057304,240000.0,4.969861521396496,13.081541382888414
533,E02000841,198,1.1565656565656566,23.97660819,19.68810916,24.52700378,21.25902993,10.54924894,13.56495815,28.005996999999997,17.24137931,22.69865067,27.25604862,202000.0,5.9814205880938,12.909170156949413
534,E02000844,477,1.180293501048218,21.93083944,18.35711531,23.96194884,23.75626687,11.99382954,15.72181514,28.55309593,21.206288100000002,23.45203722,19.21840854,236500.0,6.860664770207513,13.06685066747854
535,E02000846,524,1.2690839694656488,19.82135262,15.56784347,21.94810719,26.18743797,16.47525876,20.89890827,24.07680945,23.89217134,25.03692762,21.93392882,250000.0,6.954639775374471,13.122363377408329
536,E02000868,4206,1.2070851165002379,15.87756333,36.5199035,28.60373945,12.54523522,6.453558504,37.07780458,32.46753247,18.37280367,12.03208556,45.56694813,327500.0,9.03741455095452,13.39239051461972
537,E02000856,1120,1.1508928571428572,18.28522505,18.51761252,22.13796477,26.83463796,14.22455969,27.76418787,33.73493976,23.35054504,20.62535858,22.65166341,197995.0,7.714231344147495,12.889144237398892
538,E02000867,2471,1.1914204775394577,16.55568077,37.53713759,28.16309804,12.47822969,5.265853908,40.94867329,33.50359879,21.05874158,10.26236359,42.10634156,264000.0,8.505525427492953,13.176851562691985
539,E02000869,3537,1.2055414192818772,17.05521472,28.67659947,29.079754600000005,16.56441718,8.624014022999999,35.81069238,37.98792757,16.05633803,12.19315895,43.69851008,385000.0,8.864181389748849,13.554145793831553
540,E02000830,1473,1.1704005431093008,16.30214205,25.15219842,29.66178129,20.67643743,8.207440812,43.51747463,33.94131642,19.7726672,14.380121599999999,39.0529876,315000.0,7.988203712244318,13.353475098370234
541,E02000837,3889,1.197737207508357,24.54595487,14.00110072,24.45789763,25.65767749,11.33736929,49.74133187,21.696969699999997,21.72727273,30.54545455,18.73417722,717500.0,8.95905453124536,14.176675407176344
542,E02000859,562,1.097864768683274,17.90569504,16.55848132,19.77954685,26.39314146,19.36313533,26.72382119,32.98580944,22.32841008,19.60613959,18.46907532,234000.0,7.024649821982692,13.05622357490435
543,E02000839,1023,1.176930596285435,20.89347934,16.81184669,25.58486809,23.7680438,12.94176207,39.77103036,31.05590062,20.05323869,17.53918959,36.12493778,268000.0,7.62364218539641,13.19188944005642
544,E02000863,866,1.1801385681293304,19.34977226,15.50180619,17.68493796,30.45390294,17.00958065,26.68446678,20.26735662,27.12376024,24.92453644,23.70032983,410000.0,7.457032422475104,13.617059619241923
545,E02000836,1748,1.2248283752860412,19.62378641,17.31796117,32.65776699,21.50485437,8.895631068,46.88106796,26.59131469,25.2230815,22.39738251,25.88592233,480000.0,8.159374818594978,13.774688563445103
546,E02000865,3506,1.1962350256702794,21.07502482,29.32917317,26.06722451,16.0119132,7.516664303,28.59168912,35.61346363,12.23307999,15.9971046,53.05630407,283000.0,8.855378266379496,13.246349357188441
547,E02000861,217,1.055299539170507,17.90049353,15.79298386,16.79338402,31.95945045,17.55368814,35.78764839,17.92757261,29.83148082,26.38938688,17.24689876,423750.0,6.073049843153668,13.650046118238135
548,E02000843,105,1.1904761904761905,20.72048032,19.54636424,27.33822548,21.97464977,10.42028019,22.29486324,35.03515744,21.98104555,20.91103638,20.32021348,178997.5,5.347130205683185,12.788274298812661
549,E02000840,112,1.1339285714285714,24.63590748,19.92412189,25.46811896,20.230082,9.741769673,13.107330800000002,29.10168434,16.90580162,23.45601996,25.19887407,200500.0,5.411665981106207,12.901716706294925
550,E02000872,7132,1.176668536174986,17.55765898,36.008532200000005,28.15624583,12.50499933,5.772563657999999,36.60845221,33.97020725,14.28108808,11.69041451,51.05985869,356500.0,9.565494164457906,13.4772366993984
551,E02000396,3943,1.1927466396145068,20.53369516,23.3077039,27.25765114,19.79496457,9.105985225,39.30348259,30.64097814,17.08040015,18.34012597,24.619327600000002,550000.0,8.972844330517587,13.910820737769425
552,E02000884,4527,1.184227965540093,13.91151222,43.97974906,27.33876293,10.05943209,4.710543694,44.25489764,34.34043701,17.15673051,9.819260858,58.03433854,330039.0,9.110961940194757,13.400113288840165
553,E02000392,3142,1.2380649267982178,17.92649823,28.21048236,30.43432867,16.21424097,7.214449781,46.54416371,33.33333333,18.0009704,15.30810286,23.14679474,582582.0,8.74576202469924,13.96837240760734
554,E02000501,524,1.416030534351145,20.18915969,15.72693101,21.5472293,26.70061841,15.8360616,24.86964957,24.31236168,24.75497945,25.22921277,18.80683885,312000.0,6.954639775374471,13.343905647354132
555,E02000086,555,1.1891891891891893,19.24126638,17.56277293,19.18668122,28.46615721,15.54312227,16.85316594,21.11868053,27.46504123,26.74793833,7.437227074,249475.0,7.0121161059278245,13.120261169316475
556,E02000829,1355,1.1564575645756459,18.66397151,24.5548176,27.34623159,20.43507556,8.999903744,28.20290692,36.52514998,14.76695893,12.09044762,58.60044278,271000.0,7.904704050037442,13.203021280425187
557,E02000283,77,1.0909090909090908,25.96153846,21.533713199999998,20.13295347,22.15099715,10.22079772,14.07882241,18.53675695,19.20506507,24.12944073,39.61301045,230000.0,5.03699476537355,13.038981768470004
558,E02000668,1474,1.1295793758480326,19.85879525,17.2900706,27.08427219,24.15502479,11.61183716,35.75184017,31.81818182,20.34801136,20.24147727,33.75394322,302750.0,7.988882368374684,13.313809841978012
559,E02000393,2281,1.1981587023235423,14.95606035,28.1711159,33.24490134,15.27109932,8.356823081,52.23014425,31.58490566,21.09433962,16.11320755,15.85143426,591500.0,8.425516450893893,13.983564142961239
560,E02000331,449,1.1403118040089086,20.72532244,22.14276593,26.17801047,19.89528796,11.0586132,25.52675265,33.12731768,18.26328801,15.88380717,35.25731069,227500.0,6.800171308373107,13.028052697937918
561,E02000130,462,1.2554112554112553,19.32019206,16.54030831,26.901693199999997,25.76446803,11.47333839,33.73768006,34.98845266,21.42032333,18.04272517,30.50290624,279997.5,6.828713242907031,13.235683134103231
562,E02000575,15028,1.1867846686185786,10.76625452,38.98561696,26.59601312,16.77180587,6.88030953,44.83135672,48.07451191,19.64893426,7.003403187999999,30.89410379,587500.0,10.310817588360779,13.97677870556112
563,E02000706,269,1.1784386617100373,24.50900639,20.91807089,25.54328879,19.48866938,9.540964555,17.30389309,29.79441546,13.86928506,19.88339982,53.16676351,197500.0,6.287862015043619,12.886641043889668
564,E02000587,1806,1.1661129568106312,16.38973814,18.46337897,28.07390669,24.39186495,12.68111126,52.09357969,40.89366516,21.80429864,15.27149321,26.239532099999998,1175000.0,8.192016991185518,14.669925886120522
565,E02000342,260,1.1846153846153846,18.02262514,33.93770339,18.6269952,18.47202851,10.94064776,16.68991167,32.14285714,19.53262787,16.88712522,18.70447854,219000.0,6.25383250977981,12.989974189363796
566,E02000974,10515,1.1081312410841655,14.49852172,25.94951103,29.13350011,19.319990899999997,11.09847623,42.42665454,50.70776256,15.25114155,10.06849315,47.79395042,580000.0,9.953705270957855,13.96393056308329
567,E02000117,423,1.2127659574468086,25.92191792,20.89403147,23.38300175,20.57770748,9.22334138,15.02538916,33.57472021,9.809084924,16.08514373,68.875385,238000.0,6.740520756805537,13.07317313321797
568,E02000879,2182,1.1448212648945921,19.9371234,32.381451399999996,22.57008122,14.57951271,10.53183128,24.81006026,36.07705779,13.45008757,16.25218914,59.32669636,355000.0,8.381144399461567,13.473020249019482
569,E02000877,1948,1.1237166324435317,24.88013873,32.74507804,24.17627257,12.29215546,5.906355197000001,22.66653065,26.99876999,10.79335793,21.7404674,67.96898908,250000.0,8.26770573064371,13.122363377408329
570,E02000876,1542,1.149805447470817,16.85377291,39.44862868,25.6927668,13.23006963,4.774761972,33.309649,37.01818182,15.74545455,13.41818182,62.32769646,249997.5,8.033982839824,13.122353377358328
571,E02000099,223,1.1748878923766817,22.33834846,23.83140002,24.53198576,19.11106007,10.187205699999998,27.77075916,19.91373113,18.188353699999997,22.42990654,70.0011485,310000.0,6.100323979229837,13.337474757023875
572,E02000110,297,1.0774410774410774,16.05045134,27.35254112,24.68158773,22.01063435,9.904785458,34.56164214,27.5513641,19.26574604,15.02189289,46.92716706,500000.0,6.386882153528514,13.815510557965274
573,E02000060,85,1.1529411764705881,28.85531136,22.53663004,20.4029304,15.51282051,12.69230769,28.42490842,26.38235294,15.91176471,27.94117647,27.39010989,570000.0,5.135833037330569,13.946538820371448
574,E02000609,131,1.1450381679389312,20.51902649,16.2296625,19.13405943,26.83877908,17.2784725,28.14306844,23.96935425,22.03575337,23.75045604,40.68844964,365000.0,5.568359071358394,13.50079981312645
575,E02000045,935,1.3925133689839573,21.17807952,20.24030478,27.42991111,22.16469669,8.987007912000001,29.80365341,31.02207294,16.48272553,20.34548944,35.45960731,245500.0,7.533693995816081,13.104199406780806
576,E02000700,451,1.139689578713969,19.80699638,24.39083233,27.86489747,20.48250905,7.454764777,24.3305187,30.5019305,18.26551827,16.81021681,42.97949337,217000.0,6.8046157491595265,12.98079981308785
577,E02000157,103,1.2427184466019416,18.14414867,12.73229533,17.46609744,28.00100452,23.65645404,27.59919638,26.78787879,23.63636364,23.51515152,8.023606228,320000.0,5.327899732854396,13.369223455338297
578,E02000526,2516,1.1828298887122417,17.605633800000003,18.644067800000002,27.98997374,24.46884698,11.29147768,49.23609453,31.58936652,23.78393665,19.51357466,16.71043208,750000.0,8.523572837873148,14.220975666072883
579,E02000976,5058,1.172795571372084,11.5021114,31.268851799999997,32.65634426,15.71486025,8.857832294,52.34265031,47.17317992,18.17099782,8.807776235,36.98974462,610000.0,9.221873617561831,14.014361416710111
580,E02000946,3262,1.2685469037400368,13.75781694,26.74246731,34.15577032,18.14667425,7.197271177,39.49971575,28.18411097,25.25220681,15.60529634,27.52700398,370000.0,8.783242987235722,13.514405465182179
581,E02000795,8806,1.168635021576198,23.31110467,11.81501885,20.44070745,26.48593795,17.94723108,42.22963178,28.09759817,20.12962257,27.06824247,11.48158887,826000.0,9.776335770099553,14.317497233063428
582,E02000752,326,1.2024539877300613,22.42112986,17.432135,22.6705796,22.59721203,14.87894351,14.20396185,33.72905028,16.27094972,18.29608939,29.25898753,218000.0,6.480046914283891,12.985397522336433
583,E02000827,3050,1.1360655737704919,21.35341249,23.23583357,27.03928951,21.4016797,6.969784728,26.875181,36.24535316,11.73327138,12.5,62.92113138,290000.0,8.716044077035898,13.270783382525575
584,E02000602,5070,1.2256410256410255,16.81576145,30.67092652,25.39936102,17.46538871,9.6485623,32.16187433,33.97548161,19.21441081,16.86264699,28.594249199999997,302475.0,9.224243286870946,13.312901088972357
585,E02000622,4062,1.1484490398818317,14.9122807,32.78972078,28.19372375,17.42031134,6.68396343,44.52680998,33.54394026,17.03044227,9.362435382000001,39.671361499999996,312500.0,9.002577937851933,13.345506928721099
586,E02000610,523,1.130019120458891,13.52732993,24.01363219,30.29230568,18.04954778,14.11718443,43.64923319,42.72126816,23.67239102,13.26287979,20.51382881,270000.0,6.952729558603486,13.199324418543886
587,E02000084,1495,1.2160535117056857,17.97763368,16.73714876,18.95498543,28.45597218,17.87425994,19.75378254,25.01781896,27.13233547,22.59444048,12.90292266,249995.0,8.003028778240285,13.122343377208326
588,E02000208,220,1.1045454545454545,25.95505618,22.68641471,25.85291113,18.35546476,7.150153218,20.50051073,31.06516619,11.61999477,17.50850563,71.73646578,170000.0,6.086779892161543,12.736700896600995
589,E02000709,348,1.1982758620689655,18.04960395,16.69912998,20.55577198,27.697701600000002,16.99779249,27.87949617,23.13848295,25.08698678,23.48643006,24.13972211,343750.0,6.54535172466942,13.440817108524978
590,E02000937,923,1.2177681473456121,21.77628172,19.38114966,33.18228897,19.303469699999997,6.356809942999999,52.69290523,27.85942492,23.41853035,23.80191693,12.868979800000002,594700.0,7.520776708514353,13.988959536255337
591,E02006854,15777,1.1202383216074032,14.00645929,33.19734829,38.26279109,12.13666497,2.396736359,55.27791943,41.35740555,27.51588098,10.39786025,48.13870474,410000.0,10.359455643821763,13.617059619241923
592,E02000631,1337,1.1278982797307404,18.24048913,23.15443841,30.67255435,19.66711957,8.265398551,42.22146739,31.69486973,17.99623959,15.55197421,37.26222826,348725.0,7.8913308975166006,13.455186105522436
593,E02000081,548,1.1587591240875912,18.44802343,16.31838147,18.68760815,26.67376547,19.87222148,16.09210701,30.2318094,23.11654862,20.76625885,10.44855584,210000.0,6.999423299996665,12.94800999026522
594,E02000702,557,1.1454219030520647,23.04268133,20.75150563,24.75779,21.66797591,9.780047133,19.27206075,29.4534413,16.05937922,19.26450742,52.52683949,209995.0,7.015713226290625,12.94798618045796
595,E02000599,758,1.183377308707124,18.76203576,22.88858322,15.65337001,26.61623109,16.07977992,37.70288858,19.46790541,23.22635135,27.66047297,36.31361761,800000.0,7.32383100131457,14.285514187210401
596,E02000530,334,1.0838323353293413,25.33274828,22.74389352,22.43674126,20.30130174,9.185315197000001,14.07049876,24.11408816,14.26101988,22.25583405,73.11686412,180000.0,6.50429041455604,12.79385931044001
597,E02000203,1740,1.1201149425287356,22.21780077,20.122032100000002,23.80952381,23.74320202,10.10744131,22.25759385,34.74853037,14.30437622,14.59830176,70.9245258,185000.0,8.154787655342165,12.821258284627712
598,E02000018,288,1.1354166666666667,28.02024747,20.14623172,23.63329584,19.04386952,9.156355456,13.20584927,26.60853879,14.67227901,21.61755863,35.86051744,161000.0,6.356110674764055,12.682306824536191
599,E02000218,140,1.3857142857142857,25.90361446,18.68975904,18.31325301,25.19578313,11.89759036,18.76506024,18.69987336,20.85268046,22.79442803,40.03012048,298500.0,5.634802358027258,13.299672392377545
600,E02000029,771,1.2256809338521402,21.50992133,17.38875191,23.97557826,24.91487613,12.21087237,28.16719502,30.00284657,20.52376886,22.23171079,25.02054714,319000.0,7.340835974686194,13.366093562329384
601,E02000419,569,1.165202108963093,15.25653675,29.21805624,31.58608781,16.26788357,7.6714356189999995,37.55550074,31.68823352,18.50737286,13.39151369,36.06314751,323500.0,7.037028386859918,13.380101573485426
602,E02000949,645,1.2108527131782947,17.14431413,23.76338603,30.81081081,19.69403366,8.58745538,53.91126976,31.50785855,24.53339882,19.32711198,17.59306476,520000.0,7.162398098280601,13.85473127111848
603,E02000508,2765,1.1685352622061482,12.60888502,42.33449477,18.86977352,16.41986063,9.766986063,24.84756098,35.25203252,22.30894309,17.30081301,35.19163763,209550.0,8.617943127216527,12.945864833918856
604,E02000535,364,1.2197802197802199,19.68571736,23.40975137,22.64557098,22.29038855,11.96857174,24.93811215,18.05750351,19.74053296,21.00280505,79.88375848,285000.0,6.59030293504076,13.253391639813811
605,E02000637,764,1.1767015706806283,14.02095085,28.90526073,33.26810176,17.09450904,6.711177622,49.36111431,35.45108005,18.37357052,10.82592122,36.75607229,345000.0,7.331715398031336,13.444446876575542
606,E02000730,337,1.1899109792284865,20.02891459,32.37322064,22.99822064,16.73709964,7.862544484,24.73309609,18.87024151,12.03438395,19.72984036,89.26823843,176500.0,6.513232312209972,12.774223335923459
607,E02000085,102,1.1764705882352942,20.03040669,19.14354491,19.59964526,25.31356899,15.91283416,13.67034081,25.32425422,23.92996109,23.96238651,9.98352971,221000.0,5.318144022197688,12.999065161064953
608,E02000064,509,1.1237721021611002,19.382202300000003,23.62355954,25.51216389,18.91805378,12.56402049,31.93021767,31.79591837,14.69387755,16.81632653,39.14852753,360000.0,6.925596162058257,13.487006490994167
609,E02000591,1394,1.10545193687231,12.572019500000001,24.55310977,31.55562121,21.86438174,9.45486778,44.99926134,49.56812483,18.80746726,8.386737253,40.47865268,700000.0,7.933079900531773,14.151982794585997
610,E02000536,73,1.1095890410958904,20.17477614,24.12342216,23.29269608,21.02707951,11.38202611,27.25213076,19.55555556,19.00854701,22.35897436,76.55626281,285000.0,4.983653531524327,13.253391639813811
611,E02006786,114,1.1052631578947367,24.35451117,20.74267479,22.61386713,22.91847984,9.370467073,18.45082681,28.664871100000003,16.58330127,20.08464794,41.70293008,188000.0,5.429364865087601,12.837344422379106
612,E02000690,11366,1.112088685553405,19.28925035,10.60820368,19.53677511,28.96039604,21.60537482,48.93917963,29.47826087,23.34782609,23.0,16.79632249,1175000.0,10.031528904352207,14.669925886120522
613,E02000562,1268,1.1900630914826498,18.12452735,23.39299219,28.98916057,19.53617343,9.957146457999999,42.22334258,38.06343907,19.36560935,13.16082359,29.48071591,385000.0,7.838343471046736,13.554145793831553
614,E02000410,2542,1.2195121951219512,18.60152398,19.3784551,27.431645,24.62274018,9.965635739,48.63290004,33.568157799999994,22.50792533,20.88763649,17.64530106,356500.0,8.533853670998468,13.4772366993984
615,E02000222,384,1.1041666666666667,18.12191104,20.31428209,27.72779115,22.32923584,11.50677988,35.90166012,34.02090986,23.82028822,17.20825092,30.80724876,208000.0,6.643791428564367,12.938440539249179
616,E02000878,25969,1.1932303900804806,13.70795256,40.89053082,26.59926113,13.251020800000001,5.551234687999999,38.27532569,37.61538462,17.17948718,11.41025641,54.73459071,400000.0,10.857805978877646,13.592367006651626
617,E02000434,246,1.1829268292682926,19.24778761,18.67722403,20.13274336,24.63903121,17.30321379,33.37214718,24.66539197,22.14786488,20.29955386,50.48905449,340000.0,6.1984828476055815,13.429848077154452
618,E02000687,947,1.1890179514255543,19.20262427,20.88064598,26.09134494,22.31895029,11.50643452,29.81327277,37.54365541,17.37485448,15.59953434,40.63840525,268000.0,7.546446552512066,13.19188944005642
619,E02000571,1118,1.2039355992844365,16.5110198,25.8996389,27.59307683,19.69866766,10.29759681,36.59569169,38.39025682,17.31532963,10.03441885,28.50205454,451250.0,7.71244403428709,13.7129239691904
620,E02000552,344,1.3459302325581395,21.93322042,22.52601016,27.00217759,19.9128962,8.625695621,18.06194048,26.76056338,22.35150031,24.70912431,28.24824583,212000.0,6.533790950555097,12.957488734219657
621,E02000977,869725,1.2012739659087643,6.048064085,31.21495327,28.25100134,22.53671562,11.94926569,47.78371162,55.58408216,17.7406932,4.929396662,30.68090788,887000.0,14.369079529269428,14.38874744185198
622,E02000979,39301,1.1549578891122363,12.72119787,24.60091573,26.38287341,24.36579631,11.92921668,46.10815493,48.02158273,21.068859200000002,9.892086331,26.370498699999995,877500.0,11.27215242354805,14.377979414882429
623,E02006925,255,1.1294117647058823,21.90166906,19.56800846,19.22815497,24.96035043,14.34181708,26.59164716,16.65041443,21.0872745,27.57191614,71.00672155,345000.0,6.2344145703713245,13.444446876575542
624,E02006799,291,1.1374570446735395,26.09676097,19.18819188,23.59573596,19.75194752,11.36736367,14.24764248,26.87637969,15.42494481,22.93046358,37.89462895,177000.0,6.3664733999744785,12.777052192123891
625,E02000902,1512,1.1091269841269842,23.75167051,19.54805005,23.26570283,22.98627141,10.44830519,18.69760661,28.57142857,18.12318607,21.28345695,44.66043008,233500.0,8.014335846653847,13.054084536655619
626,E02000373,203,1.0492610837438423,26.37428657,22.93481526,22.30399519,20.45659357,7.930309402000001,16.20606789,26.51048089,10.39868475,15.33086724,62.58636227,238749.5,6.0063592261824565,13.076317344664277
627,E02000617,1774,1.2733934611048479,21.99836008,17.93370036,22.30291672,24.458240600000003,13.30678224,18.85908399,25.40261319,22.12093589,24.73412337,15.39182383,245000.0,8.17413942286828,13.102160670090974
628,E02000881,532,1.0977443609022557,28.73064119,25.3003329,23.67925894,16.58706036,5.702706615,17.67260096,30.39092055,13.32492644,21.14333754,65.23375308,245000.0,6.969791553217735,13.102160670090974
629,E02000883,490,1.126530612244898,26.93081761,25.86163522,23.50943396,15.58490566,8.113207547,16.23899371,32.08333333,11.14583333,19.09722222,62.27672956,207500.0,6.887553612895811,12.936033799218642
630,E02000980,4939,1.1496254302490383,14.70520497,22.4090281,26.68125288,22.95025334,13.25426071,42.791340399999996,47.1765229,17.45220098,10.13783904,32.05895901,556000.0,9.19806535134911,13.921670753793473
631,E02000097,270,1.1962962962962962,20.584951999999998,21.95802635,21.5003349,23.36459031,12.59209645,21.53382451,21.70198223,19.07040328,23.03485988,63.87586515,310000.0,6.291572568895961,13.337474757023875
632,E02000539,1181,1.065198983911939,21.44717262,19.7265625,30.25483631,19.76376488,8.80766369,30.2641369,29.56501512,21.42358688,20.49313794,35.29575893,281000.0,7.767264175999438,13.239257128878995
