MSOA,love,day,new,park,road
E02000141,0.2589775832366774,0.16153233170768214,0.1630166137209501,0.431486285117543,0.1002577192989606
E02000142,0.07749165290804667,0.058000729911884076,0.0975561412754734,0.0,0.02142804432328934
E02000144,0.26206619586757024,0.2257687287798268,0.13760830778078456,0.05296889924075381,0.029729937188829682
E02000145,0.20587893353649028,0.24497260860205375,0.10367441432466365,0.03404643765035964,0.00875842801226274
E02000146,0.0931236015699986,0.10138310686757208,0.42204810458548325,0.02729992524480186,0.014045782554535521
E02000147,0.18884998870885408,0.1507732239078662,0.0760793215247138,0.2029972186085706,0.04177674138202114
E02000148,0.07095617826483014,0.03540605107495873,0.017660341601370064,0.0030684011163863577,0.002706324200067475
E02000149,0.2056831192734151,0.29323640124839223,0.17755852829910204,0.2526758417405377,0.0
E02000150,0.2531938078242114,0.2572738755926525,0.2364559480893093,0.37607728876676655,0.030551268283416165
E02000151,0.5528280664894368,0.03940753944687533,0.0795392918283351,0.0,0.0
E02000152,0.09269028168734696,0.13214582085643456,0.14669608496466377,0.32736867619034665,0.0
E02000153,0.2621841420908619,0.12459608508906055,0.2829171796977479,0.154332748359932,0.006904698711170046
E02000154,0.28970084395931855,0.4263680886385376,0.25050890458231456,0.02516388414444456,0.016183489595255014
E02000155,0.17547962866347536,0.20014093517623016,0.050494995606228825,0.13473232221697318,0.02772785469495091
E02000156,0.35553427290779116,0.2527430528082683,0.26978076267957596,0.07852772132200973,0.12390078302869573
E02000157,0.149000196172825,0.17843718255007823,0.090038399599965,0.0,0.0
E02000158,0.34233270515501657,0.2562282004135567,0.21548551678815647,0.045997214151513297,0.0
E02000159,0.24812872923253534,0.1919093015798123,0.12495013568615887,0.026671667938904284,0.006861272418831218
E02000160,0.32523748169722283,0.25664234932108776,0.44944217351628846,0.032521101708232844,0.05019621690518158
E02000161,0.24762102565720712,0.20593186048179768,0.24938894299190958,0.0,0.13694466730390328
E02000162,0.3695585166883042,0.4286795799424265,0.2078502839222603,0.11865702362431395,0.021234404409862226
E02000163,0.08332965825229581,0.053094753862484044,0.04067115203672658,0.006201144937077174,0.0028359844324133588
E02000165,0.17630894033142536,0.2027260899963221,0.15826687841928408,0.008239856026283654,0.004239397177393235
E02000166,0.19602334736780422,0.22617851887554605,0.09293007463372543,0.1398625449412661,0.008465780103805486
E02000167,0.3172694528966316,0.2488492294395545,0.1674238970466727,0.03704554287296332,0.033635104371971855
E02000168,0.09755759805183029,0.06979654219737648,0.07133518386260129,0.06512219296580292,0.008376324785416176
E02000169,0.3368086047537943,0.30830749886207426,0.20820677587761868,0.02247143514764243,0.03083074540235046
E02000170,0.21897735880957558,0.22919285953413485,0.09682277775762532,0.022964049379399963,0.22448460147727323
E02000171,0.10278233756838782,0.1553257956225865,0.09464334928798808,0.012626516824956196,0.02598531800423707
E02000172,0.12944716888060107,0.13066920446662383,0.18881370982398823,0.015993607290719372,0.016457387941811466
E02000173,0.20843370970439137,0.2468184127852427,0.1895562928013226,0.14044800353187903,0.20473765466599278
E02000174,0.09334264030933334,0.12369511143432203,0.12020831936928603,0.008224194539544353,0.020310428923648444
E02000175,0.20513003545136066,0.30016276871412195,0.20786203515848745,0.00811644827462944,0.46770125026097464
E02000176,0.10057488321420391,0.11375342201969955,0.14856299123350597,0.041441860720674746,0.012978482904187965
E02000177,0.2421894111856688,0.20419283968053537,0.20046179594830427,0.022442451036030094,0.01847458756996619
E02000178,0.1768838573283081,0.19478587107944412,0.25800562189923587,0.1245709933670332,0.26985955297773184
E02000179,0.152766405744996,0.19228711729935052,0.13306559841702045,0.5606827776090979,0.010655909533934456
E02000180,0.1296004287513762,0.16490502667129286,0.15336772705746746,0.15672276493229095,0.4909696166642725
E02000181,0.19390750562196812,0.22328512792929883,0.17526198793995684,0.0,0.03299657521737506
E02000182,0.1033372681561659,0.09245908631034455,0.07141702108945458,0.03332355721765451,0.09380447091103501
