MSOA,park,road,station,hill,squar
E02000294,0.01580650613601573,0.031229793184450877,0.0,0.0,0.04805037223287032
E02000295,0.27367611622647203,0.06654979965050556,0.030979318417053772,0.02497579603603071,0.059729818425847236
E02000296,0.10391152054794772,0.04088676770310969,0.6608915231386646,0.05119217313396443,0.06335481961996596
E02000297,0.3232877314745202,0.006324134151927036,0.0006728962727670614,0.4184805114601051,0.0012973807767726973
E02000298,0.4109960410665418,0.036577825861698554,0.022378593188819094,0.42719883832172917,0.0318913719575744
E02000299,0.0017273560249502055,0.006484383380282209,0.002541910012854251,0.0,0.0028005379308437117
E02000300,0.02278077009203472,0.03750769527195554,0.13568953207456808,0.0,0.0
E02000301,0.019687795923655493,0.07779654651858657,0.0,0.0,0.022799675367815728
E02000302,0.028354240288414587,0.036413682069793556,0.0,0.04709467936681488,0.012450297541118076
E02000303,0.1416641778507309,0.026717134903738747,0.30728650974899063,0.0,0.0365397026711201
E02000304,0.14668599386773515,0.08830321359884913,0.3445045707140005,0.024472423325816405,0.3739161016174222
E02000305,0.023392817615222845,0.024886879583098584,0.04917708787809093,0.06404514754759136,0.032820961901522595
E02000306,0.03388133564926205,0.18513436413271933,0.3839546364586339,0.007536810361507834,0.09655898034672901
E02000307,0.02724848158523282,0.05383634037620647,0.0,0.0,0.013805493253688952
E02000308,0.12428888562084024,0.17189512418271669,0.5476074024343712,0.009830301280938768,0.06821879158519224
E02000309,0.10574410000581634,0.2611556236116094,0.03847473026270716,0.0,0.2307865216753285
E02000311,0.013238413757031822,0.057916569856493544,0.0019878709519321708,0.0,0.0
E02000312,0.4559501866505789,0.03719089566716092,0.010259305497105789,0.12902980506651252,0.029670752254837843
E02000313,0.008251720708071777,0.10597199266708283,0.0,0.0,0.016722997824340897
E02000314,0.035164043678658746,0.049434530653753514,0.07818769846517495,0.06739078985563814,0.009593191639286019
E02000315,0.0036404941074582252,0.03236726996406658,0.06658246320755692,0.002591417433516388,0.002951140844066493
E02000316,0.030548291992069064,0.06489888096978057,0.07089469183270253,0.0053258922992637835,0.10251662932469464
E02000317,0.11775783581528781,0.01661862177291537,0.04420608569045305,0.02993703794608159,0.42615874178734053
E02000318,0.016196384706852612,0.192000587749738,0.24685183682213163,0.024018942925042266,0.01641185613262084
E02000319,0.07155724498397124,0.1900770557802148,0.13371537966235947,0.016978894134724636,0.032226319670978124
E02000320,0.024061776579342487,0.13073552272286287,0.0031614621013398474,0.27476045152790407,0.04266830157841466
E02000321,0.018562308483893404,0.30256532736675634,0.029266684240891603,0.03303307764797865,0.7335609601645013
E02000323,0.008617682558638836,0.2809361720025081,0.13436294853459033,0.057935392332941246,0.20229896443278553
E02000324,0.2923050723011875,0.012410961031100957,0.011004522804570207,0.0014904862605832866,0.020792974762345755
E02000326,0.0036420188374945615,0.06236307265591536,0.025521206746892115,0.0,0.030753925580259474
E02000327,0.02465107672221007,0.2307055412118428,0.009546201770789894,0.1092864790934223,0.09334267840800314
E02000328,0.16561219661031829,0.10049997675986887,0.07460463488364588,0.1824456140267418,0.17261017438810086
E02000329,0.04682186294137584,0.036793176641051424,0.010066738780689893,0.222195098274195,0.022644092745545425
E02000331,0.04771952049795915,0.08856804307083754,0.0,0.09092510141003825,0.008791702809609704
E02000332,0.13033126203533468,0.06611556381358097,0.021474603169799506,0.676162665154008,0.02926849196843261
E02000333,0.04691711723769408,0.10840807247340212,0.010448154788542014,0.016509850852735045,0.01692147513392109
E02000334,0.17050662791188653,0.03344902109728367,0.007626472002792652,0.05021297932783776,0.05146489139575368
E02000335,0.0895585972941322,0.04774730664441485,0.016436513304444584,0.016865240035666116,0.01152381659639513
E02000337,0.06846553690466083,0.08416872717978886,0.10075122399762174,0.027075504449659168,0.015416973356289637
E02000339,0.11424956179719198,0.10486002436051878,0.25210265443860586,0.017303490894815303,0.02955817040367563
E02000340,0.02498341974384813,0.021725850235217652,0.007212377074818742,0.027761375118612323,0.02157190643351956
E02000341,0.02063401990021269,0.0037855796262137448,0.0003098389998532553,0.008043395695066785,0.003883012376085938
E02000342,0.3410269041687461,0.09090761054387042,0.01706945381489577,0.5587186122764869,0.01097027984139311
E02000343,0.0,0.14421134503472313,0.2510881958772858,0.06297806294872708,0.13447548876464413
E02000344,0.12264065648266807,0.15346171126206923,0.15469133578890107,0.048499694743203745,0.06627852150575744
E02000345,0.03201204697748,0.03978502057509381,0.020623179875952108,0.6542124459684096,0.04813369489679721
E02000346,0.12349025410940652,0.31652310801539896,0.06431653987753777,0.013198831932376434,0.13866103397360482
E02000347,0.07737786423877029,0.08576181064852391,0.0019837327287329193,0.2664438106443279,0.0669330388973156
E02000348,0.4315472463892354,0.16001447861566015,0.007456534177181339,0.4362361659218241,0.1018342873459819
E02000350,0.03787819227296479,0.38666326302492676,0.18845454285786614,0.371488576632703,0.35823303976328463
E02000351,0.04976082186409969,0.014583424743975979,0.01604000112308021,0.0007871401669872309,0.01899259689964074
E02000352,0.8178816145111052,0.011402982469427482,0.0008166391684923207,0.0014484395257499943,0.047348214055171214
E02000353,0.43174064670624573,0.04025534111502003,0.011150535979602113,0.009788739929953596,0.08923725921731211
E02000354,0.05405262844987563,0.21789580915802811,0.028407767108733654,0.0,0.10866003906782122
E02000355,0.057618329861866234,0.4806566736925441,0.005046958069232913,0.0,0.08757729802763495
E02000356,0.03277413413843431,0.14029963872427023,0.0013509563701742738,0.000762406945516672,0.0507919949466335
E02000357,0.23775398566730999,0.16010676672243623,0.014746053744213006,0.0008759871343353625,0.043394985278967145
E02000358,0.006196279144028011,0.17751383262572903,0.020841608325779765,0.002940470042948686,0.09575036445333368
E02000359,0.051849982199880164,0.4609930196171388,0.033538645829895276,0.028391105466238013,0.15357781107099736
E02000360,0.009856755027873008,0.04394254965133449,0.03187872028938097,0.0005996877051791097,0.09526906727882058
E02000361,0.057883687708966715,0.24150990266670405,0.05690555610033643,0.006867236196405786,0.20114787206800178
E02000362,0.6225612278416237,0.0352550394568178,0.015928390210443715,0.0015957026162458415,0.038797379877591895
E02000363,0.038196201231372656,0.21752068151192025,0.09919066885420778,0.0013328063369186303,0.393873690088921
E02000364,0.026443243071973332,0.5048610246405061,0.015882795550104682,0.0019207271935477114,0.12249159023206543
E02000365,0.01936401749660899,0.4294242744693922,0.08291184889130392,0.0018581254702846168,0.3569405353727212
E02000366,0.16661517788132799,0.10318335752527028,0.0047094246765433875,0.0006644363508055241,0.10044781052574077
E02000367,0.0692014021013043,0.06249450097577447,0.018106614005373136,0.007751887243060946,0.28289576356287094
E02000368,0.11030495920896873,0.19837731519910157,0.0016988015935267802,0.0023967800932618737,0.24811020803569536
E02000369,0.02787363351571069,0.18748249980675696,0.035158076656617764,0.0011502216289589876,0.12206516749542311
E02000370,0.26634020592402474,0.2692447151290868,0.005546878355280223,0.002209665255901568,0.14028909688637467
E02000371,0.010370390033453932,0.08362789498921026,0.011608657242364527,0.0021628694859512,0.14061115136281224
E02000372,0.03267229064043835,0.03553097673474386,0.11760086400548721,0.02573270889077011,0.06315359780124667
E02000373,0.19397979566190146,0.3251874772783339,0.030893195946215903,0.0,0.04765101567749944
E02000374,0.021706363829486996,0.2616074677619042,0.01368953213479317,0.0,0.15396596755743824
E02000375,0.14434010414557255,0.16201390055944775,0.0911660420929317,0.0050141168919129965,0.09458976676936803
E02000376,0.008031422397476803,0.046848758455762675,0.023717857823953505,0.0009074630732530199,0.03313438428594848
E02000377,0.03406424609938359,0.395402923969624,0.017902721804236417,0.0,0.2329926236924956
E02000378,0.07637390937041509,0.18747707206263184,0.08514308913026247,0.0027457239689616863,0.09615116612666003
E02000379,0.8627177252257479,0.05259386605079599,0.001271831181147358,0.0028710118178171297,0.07479088006763698
E02000380,0.07258553150936778,0.33245340127509765,0.10057166855501559,0.0,0.14710237154808295
E02000381,0.04505306920239321,0.402274149049435,0.12931820271048566,0.010278904519612846,0.14222491096888437
E02000382,0.18367968752361186,0.05762020020230587,0.038721257849554096,0.0006070052909553444,0.10472676059650166
E02000383,0.011914531775841756,0.055512717535300696,0.021495635766495356,0.003797523548087624,0.1661394298026041
E02000384,0.023004166275817143,0.07277352100228217,0.11139584529838821,0.0025240977568625708,0.11264353983452519
E02000385,0.01497133576995489,0.028864062728883314,0.07360666416700118,0.00028648022851113713,0.04355404352884941
E02000386,0.0024832111764390005,0.07563753389028569,0.01609586811834372,0.0014730227417352043,0.03858245413743368
E02000387,0.02218917455140702,0.043165918638928644,0.0003588211774444377,0.0032399892570543244,0.010377402508139134
E02000388,0.010110072679628471,0.47797399966399573,0.16547523733558067,0.008567459010326768,0.25465083428196833
E02000389,0.02453558453320575,0.08114514234632872,0.0011212923264259072,0.0,0.11241946902188842
E02000390,0.0,0.36325126669202296,0.0,0.0,0.17033169369382842
E02000391,0.010522476059196758,0.046304646114983354,0.010390010281673153,0.0,0.03984961163142353
E02000392,0.02562484308599287,0.5050185643276366,0.1144723034090387,0.001520046985016896,0.14281161207766394
E02000393,0.004677049050321514,0.2876169712273049,0.0012290292256635228,0.0,0.07819797128917823
E02000394,0.016885759583884788,0.0781627145039483,0.12322791714149774,0.001144743921650871,0.10950657426199159
E02000395,0.23066114721593303,0.12440906695469063,0.09614452700581855,0.0025163495841529935,0.07871589411109939
E02000396,0.07737372860710703,0.13376263111703737,0.023720869332165998,0.0,0.22540886502252536
E02000397,0.35665537357574256,0.2659760630840021,0.11577357143819925,0.0020741702345319344,0.05314708830536923
E02000398,0.34746862534055806,0.021894964679289183,0.012024017137032834,0.001696426764896699,0.08041589929146767
E02000400,0.15432202279714277,0.06662241902887336,0.3135638295264551,0.012253746886668188,0.02093209634757427
E02000401,0.124033733705906,0.034036159068145,0.0,0.008175100594864593,0.0
E02000402,0.2541583451241349,0.04134205990406772,0.0,0.012109628506138202,0.017583023872041765
E02000403,0.0739493058715555,0.0710961044754058,0.22069549910903438,0.008616572719979024,0.03746655167303031
E02000404,0.0015275951901845568,0.0010060515893162195,0.0003211356756826462,0.00024164221732002092,0.00949389595618353
E02000405,0.2515963130691109,0.0064598634696381605,0.0067049153153896455,0.02118219354765884,0.014648936714609491
E02000406,0.40751886482861377,0.0862668946787234,0.0,0.0,0.1769744413058458
E02000407,0.0035159767363294753,0.11904136172921495,0.15779503103708764,0.0013904344882586651,0.011875840484711577
E02000408,0.14033665993004793,0.8582937625307399,0.02121491890463262,0.009727702186633099,0.0063911754218260435
E02000409,0.29934873404785245,0.0848825841053909,0.005826851406640323,0.013153443237676424,0.18536904960774003
E02000410,0.017426033708390312,0.005127810363962596,0.0011691553562255535,0.5384035353482697,0.05334929118535925
E02000411,0.38583110705061924,0.40121472344937514,0.2607788699546306,0.0010474700047076897,0.028628948533076255
E02000412,0.041875509053878004,0.13186013657057383,0.051925101509422596,0.004269417327305992,0.06530643449466525
E02000413,0.04341182899183807,0.03216418676368825,0.00912616583600863,0.3115941184791549,0.5212739849939186
E02000414,0.03872506854670511,0.47993433914247813,0.0,0.0041766232651262265,0.13555724193037882
E02000415,0.10404679475708492,0.057471473134893626,0.37043037242990895,0.0,0.22900066540411
E02000416,0.09473119026879341,0.026995050098910036,0.1244667312332714,0.010806509712222677,0.08306953542961273
E02000417,0.3069286060682133,0.035176711367805445,0.017493749860098398,0.4224524181071166,0.07020318698792814
E02000418,0.1122859605663862,0.08062816462208365,0.0031196159261921005,0.031102927231178887,0.02155299729273634
E02000419,0.17215411921115123,0.16637011970070795,0.1622683488267642,0.004440024641016051,0.49015084560243455
E02000420,0.020381914830098474,0.36829980529236317,0.191920991110216,0.0040301343611995975,0.06540138575277457
E02000421,0.048698513579500266,0.29827072046233266,0.06540656076119704,0.005777520548548215,0.057570779862656886
E02000422,0.3742899144138134,0.4954686169594877,0.023605306956738594,0.0,0.10809176346778636
E02000423,0.13856302726619887,0.11907737644791708,0.061573788033522064,0.012028474569641774,0.34473772554039667
E02000424,0.6851671410245331,0.09800708222080293,0.2932898543508133,0.01471262067497251,0.2701732344137657
E02000425,0.5701873214615314,0.1503826594248688,0.03508972518443156,0.0728741171055179,0.00811858886885725
E02000426,0.13342789047794396,0.09825870029898598,0.38861465514393767,0.10073439163583282,0.0703055452660271
E02000427,0.8395761569504807,0.0981895509514077,0.04669129015356694,0.008734822224464143,0.15667048550623927
E02000428,0.059856025872852006,0.21491640502393147,0.012099148636130532,0.006828107227352225,0.20295203045805565
E02000429,0.21333080204628505,0.14971828832430528,0.15930224716658034,0.08599283511351144,0.03255052716609508
E02000430,0.1611228582651135,0.14873233852828738,0.1582531834893436,0.09818829408147481,0.24266916133677613
E02000431,0.029274424377759577,0.08843515821368009,0.01560837156037922,0.029697307679421296,0.1908806306024657
E02000432,0.4844536082349055,0.20908877212442037,0.09558109158859807,0.016740253034540537,0.19064024124899137
E02000433,0.1294408447805059,0.061055874741945425,0.14586315340540473,0.05257239348564774,0.1193464076099348
E02000434,0.46633551728779016,0.02525935419080402,0.14589985090867114,0.0,0.030844614431428972
E02000435,0.013082842155840284,0.34895473371690855,0.26127988706908073,0.031042585833912725,0.31816540861975473
E02000436,0.02865899278957936,0.09685541518798686,0.006341873728273963,0.03757962225139925,0.05196678587218216
E02000437,0.005636906626971125,0.19490012317060906,0.023700150799684794,0.026750174881134414,0.0
E02000438,0.11847734846914734,0.03251142860884411,0.26290369783164225,0.0,0.08670532903952317
E02000439,0.23063703667896757,0.04796657044876125,0.3317409419700689,0.0288025697776431,0.09840225544389142
E02000440,0.13255441058557416,0.00818422251384258,0.0870812144834539,0.009828788584437817,0.06715893564056823
E02000441,0.05225539338715171,0.043680105901453214,0.016900441014207172,0.20029165398372437,0.028511851909310704
E02000442,0.007013428477916188,0.0027713641331552344,0.00516034442666972,0.00166412582925287,0.0028426931382356403
E02000443,0.03104283793238232,0.2146657142638372,0.010876531948796892,0.0,0.010485273911754911
E02000444,0.008024082403611988,0.006341450331994973,0.0,0.0,0.0097569986182403
E02000445,0.026503466429138284,0.011636527222547854,0.29199514339763594,0.003493702845139866,0.02785072879799648
E02000447,0.03505966523415155,0.024739046534674587,0.03158720888282411,0.0,0.03552608759887614
E02000448,0.08903416653145675,0.020695265184965485,0.11377019120791994,0.020711536318595614,0.39094747500430194
E02000449,0.0,0.021343206268394702,0.0,0.0128159920976786,0.0
E02000451,0.0008065271967230958,0.006374002536564641,0.17845198942899443,0.0009568520904490597,0.006538055774417407
E02000452,0.019291751903038185,0.31636103262670207,0.3203900588068212,0.022887452787515042,0.07037425110813217
E02000453,0.035256397659573356,0.019902292997265925,0.16411635653404893,0.05975382202915587,0.04338088813590861
E02000454,0.15964617307408088,0.0,0.015255136721879971,0.01147890235228186,0.049021228409691066
E02000455,0.04009521048733726,0.2013466067557069,0.48524917858777467,0.4406681157044368,0.050221493686159586
E02000456,0.08107190977116684,0.05182238490126191,0.3208128336374493,0.10184032594353482,0.14497140714280327
E02000457,0.04164345283784171,0.007713495524532105,0.3392334827755592,0.01543912013417748,0.06329619565202194
E02000459,0.07172617436716108,0.14879906101507848,0.28649136808828785,0.06382116452053287,0.2107731484706778
E02000460,0.09573658572250196,0.0945760481972274,0.02515754283357528,0.0,0.24252558517600092
E02000461,0.01171489840151281,0.06307224027049707,0.07634498129791469,0.4433584629838929,0.07300510999959132
E02000462,0.28607967956468405,0.1185783633606327,0.08831826740789862,0.01661402296781661,0.060815158830231184
E02000463,0.0,0.003902168184388565,0.0,0.0,0.1294174541653421
E02000464,0.15133341803960282,0.1993318998562757,0.0,0.6732740910396294,0.23002006279891307
E02000465,0.32903391434871804,0.03533101099992788,0.0,0.33095826618130697,0.0
E02000466,0.8823552572359273,0.019610640866710497,0.0007195166320208194,0.01949070710894995,0.03398805072329811
E02000467,0.031278480914373664,0.06179863416204043,0.0,0.8658611050527469,0.14790813162870256
E02000468,0.08417195353905908,0.08315160473592868,0.0,0.005397858201170614,0.009220729706794929
E02000469,0.07731739878120465,0.19095035556236573,0.04063474286114209,0.13759234955584365,0.0
E02000470,0.15175552474476517,0.016062419436185874,0.07121094834603599,0.04340262989955079,0.03569763572325435
E02000471,0.44573880480651806,0.09738188328844921,0.04054524148772594,0.0,0.05211562715252953
E02000472,0.12670800055094025,0.025770710310299705,0.003917196861097205,0.004421309466080472,0.007552569559530238
E02000473,0.05330540828537182,0.06319107570160953,0.0,0.025296303240526823,0.6049631400024699
E02000474,0.5041013224753693,0.21218725998643378,0.004607552299133507,0.0,0.013325418841203761
E02000475,0.6150053719617637,0.009959838641717492,0.03576622699170885,0.0014951503972885276,0.14047252528378978
E02000476,0.11159330124841728,0.14600747808152906,0.4717962271337206,0.0064725302046628,0.08091352111114208
E02000477,0.3486037108617668,0.039357470723451186,0.020938435775654143,0.01181652436455381,0.010092612030423314
E02000478,0.6434614007065812,0.09534918545561435,0.3043583989354869,0.0,0.0
E02000479,0.013899067212368454,0.03844562404047162,0.0146095194894637,0.0,0.019717566224437055
E02000480,0.9954958324102262,0.026187607475536823,0.004149951809313961,0.0,0.010287429191972407
E02000481,0.05593007153097941,0.003683471754549946,0.003266052388800332,0.002211820675145687,0.0
E02000482,0.06203050710516329,0.01649807417598286,0.351083400641355,0.0028304649211480155,0.01450517094547453
E02000483,0.09426478509499926,0.012279835915171889,0.07621779958729857,0.002457898125685714,0.018893839072119174
E02000484,0.2220613115075258,0.007670260177265382,0.0016322517392717835,0.009211548872536442,0.006294141058849607
E02000485,0.07340010892504825,0.07251033851884565,0.0826628176978103,0.0,0.01593784287049103
E02000486,0.6193147547731231,0.003148236539171294,0.06476213278746447,0.0025205694090045467,0.002152843624403329
E02000487,0.09192394920543769,0.014514653847872453,0.004355939207063089,0.0,0.0011452484690062307
E02000488,0.5181673030722778,0.012561619096291698,0.0033414323869294434,0.007542897212707844,0.012884928394271751
E02000489,0.5779853833700671,0.005286841963518093,0.16500792184970284,0.004232798888419287,0.0036152760038112974
E02000490,0.21612939176764775,0.021712823310053305,0.0,0.1694931768914231,0.007423888365635431
E02000491,0.07920827348920163,0.08180482698997296,0.007568819335375656,0.09397153918297999,0.025537920085889756
E02000492,0.08748749152876069,0.0241995463160691,0.06345200244021147,0.003113816477518489,0.0035460558645940567
E02000493,0.01021688380252349,0.010093032748564172,0.09307238103587487,0.008080774514105766,0.02760748238994775
E02000494,0.06645483083093062,0.006564925243753968,0.013194205555992777,0.023652312306157487,0.00748210269455615
E02000495,0.025792059706585418,0.06022404425565555,0.3622938418705483,0.4005729563897945,0.10216482920549634
E02000496,0.2077447749460662,0.023052834373667917,0.004786053060554153,0.03578812190079764,0.012111450462556891
E02000497,0.021100369652426572,0.004632130414388733,0.0,0.036159024024600826,0.01425405473087779
E02000498,0.01611297370895958,0.006013334106560939,0.02672217541006318,0.001274413116665349,0.009796401277191022
E02000499,0.8245427802655763,0.05973348422821984,0.2022275198733442,0.0,0.0
E02000500,0.03785439940455334,0.06005947313308957,0.6486866689817299,0.0340226566351445,0.020922546546669477
E02000501,0.006599628303757743,0.003585794478738139,0.028441572884026215,0.0007829702661354216,0.0013374855217438526
E02000502,0.013166377049244967,0.03323952758601042,0.28908922498574613,0.11802078107209443,0.017788717653648138
E02000503,0.0335008416219139,0.06067368614913301,0.17606620326048011,0.0,0.028288771587605434
E02000504,0.026273335581255716,0.04758388267192696,0.11967063282534668,0.0,0.0177485783190945
E02000506,0.19123009623943538,0.022641134716864443,0.07979967535855205,0.008497100903119016,0.012337680544614406
E02000507,0.02724026190343767,0.013455025073445299,0.028632650745240407,0.016158724499673042,0.08280797242084174
E02000508,0.03843843661147304,0.24341332308732086,0.2983622497992033,0.007600466662235663,0.06142085273250847
E02000509,0.09301756778901067,0.11256523864219994,0.06355191083423221,0.009656034877732053,0.13666981265175815
E02000510,0.08047816771839635,0.0839194065784532,0.01879818170998426,0.06365208210355892,0.08607931321308375
E02000511,0.21033816905876523,0.04617520196343566,0.0,0.0,0.2131364395370773
E02000512,0.0,0.03551046325488012,0.0,0.0,0.0
E02000513,0.0,0.011718474742041487,0.0,0.0,0.060100416508354716
E02000514,0.0,0.0317455435516415,0.0,0.0,0.06512521234159821
E02000515,0.15886035422597972,0.011995002656802799,0.04573351763587125,0.0,0.025632767615593008
E02000516,0.0641397718619577,0.01408050156977044,0.014981840671583842,0.0,0.014442903664821498
E02000517,0.6395299432317771,0.09025391954123495,0.027437534012195695,0.0,0.2380547906646914
E02000518,0.052684699026439255,0.01218098922041257,0.00235649714630645,0.0,0.11358638106158944
E02000519,0.02699583920301023,0.07360530946538639,0.0,0.0012810987790506242,0.019695587798308833
E02000520,0.22245708702996764,0.10800191528331926,0.010991914734195403,0.002255725128682271,0.12330479789124497
E02000521,0.05019741112396133,0.07438336250464316,0.07914488558090449,0.014888368911874365,0.3051913267710595
E02000522,0.014908419161457537,0.03313731690622551,0.09402278741522532,0.0044217827054966324,0.7591144846381176
E02000523,0.013930874997872392,0.03051574405258111,0.15725258364845482,0.0014371640607821437,0.05155484230102228
E02000524,0.02067018433481529,0.030355818927359886,0.046579195090629605,0.006156642132536658,0.12635050501788536
E02000525,0.07586843826508669,0.027650993776972485,0.0030969499587395286,0.0,0.04142442798516661
E02000526,0.16320702962903016,0.22303289978054192,0.24207522782835572,0.002151404855988523,0.19569763462595835
E02000528,0.41608939327630556,0.051931472932763796,0.038679043827017194,0.001511921534602443,0.10040225675732431
E02000529,0.017629293483605136,0.05224676327045851,0.0,0.0,0.0982510532351365
E02000530,0.004833836536505576,0.006139594066119102,0.0,0.0,0.02099204709876766
E02000531,0.6304916450214882,0.04604220388743663,0.02976793532275609,0.002879900213526843,0.043291629395206414
E02000532,0.08770427326368235,0.07250815878876693,0.017162526720130078,0.0014759016917606732,0.05956252050671496
E02000533,0.014261746282830926,0.0872600523476841,0.011122159664136938,0.0,0.06386621766351336
E02000534,0.7349472655144091,0.10683443391669176,0.02609845175706216,0.0062187249993332,0.044169111408484764
E02000535,0.0015769719812532878,0.007269992893200585,0.0019338422475537879,0.000311816088982606,0.0031959030055087375
E02000536,0.12260376652216083,0.10704833063316187,0.005206895793779657,0.0,0.021333256571142527
E02000537,0.31085053226527926,0.04412102609375465,0.22721553141069953,0.0,0.056118192993440244
E02000538,0.05573504880329062,0.11266003928161546,0.007210332512437441,0.0,0.02519722095891671
E02000539,0.19697959018337646,0.03531736664737253,0.02136796603116341,0.0024949506382481567,0.20599302960591775
E02000540,0.12388621171627269,0.17906775803671912,0.46467503780220565,0.0030942482689045128,0.06607071237787229
E02000541,0.009242066158780957,0.01043432232460249,0.0041633465738561085,0.0,0.03812900835565752
E02000542,0.02544401553801043,0.18712041570855414,0.6983309365303464,0.0,0.08880643859812112
E02000543,0.054789863350161554,0.20123653960571758,0.3204391869655321,0.0016667152286235507,0.09110772487060176
E02000544,0.021901570201310627,0.021636075104642667,0.046042142514595506,0.0,0.137596237649012
E02000545,0.07497659587362707,0.04293780578887144,0.005710799451361182,0.002578293873759315,0.05945796006233847
E02000546,0.060274474870946844,0.025888615632774472,0.008263749257003745,0.0,0.002655493341249274
E02000547,0.0062943974741459865,0.013840277220626352,0.003041288442395711,6.022242952936924e-05,0.0011830413710846525
E02000548,0.05997513311214582,0.005578555140888288,0.0010233890962043958,0.0018481460325747983,0.004538245204960703
E02000549,0.11568988032015015,0.13922291199956133,0.23436287912157353,0.0074865155386678334,0.025577232174348628
E02000550,0.07772794075851212,0.061428566026001066,0.2614432403065086,0.05532917642698003,0.07876200796056983
E02000551,0.2247397488093175,0.01752753235526107,0.002072169689658081,0.0070165251753347814,0.007990512744314426
E02000552,0.17837094419768856,0.062191304786791385,0.011028729041324067,0.0,0.031895988199510714
E02000553,0.1266848712373559,0.02346546985717998,0.021846625123711653,0.0,0.09928636174893823
E02000554,0.04113626169969844,0.021673386628827798,0.013795282780138772,0.052057024286235674,0.09249772718036654
E02000555,0.2638314496465578,0.24858082960497208,0.04648670192745977,0.05608774088463916,0.135988677472074
E02000556,0.7792935528186306,0.1268801757395158,0.07633035332018633,0.055292527394609076,0.09664835854335024
E02000557,0.29027479691338137,0.13808476532706818,0.10676479091443947,0.13045450447666315,0.16241245951378194
E02000558,0.7897689641096894,0.2114329076049449,0.28266201878455244,0.0009369703679559808,0.09683337096770007
E02000559,0.08225541469599663,0.06548462883125823,0.07272804096375787,0.009184623343131706,0.03235930070471314
E02000560,0.021114700334106867,0.3982123821540536,0.014123442107328174,0.00592094979038241,0.09841977577210041
E02000561,0.42594163287560627,0.12529842279367834,0.047756126301445684,0.0022459152633784885,0.12468681957286887
E02000562,0.34116655307191535,0.1477750718902319,0.0165510146392754,0.015567500667081591,0.24997154034271693
E02000563,0.9513992704465618,0.10252078497299716,0.0029482020750474986,0.0013310450512997215,0.02330560815586741
E02000564,0.019592548948948726,0.02623750564693692,0.011128447828096816,0.0005774984847448458,0.020562244760174174
E02000565,0.12374166687171054,0.2931304783775696,0.04379798224142727,0.0,0.2597320489414495
E02000566,0.027400948659704535,0.054274983074489025,0.06637514804030122,0.0024752349305227584,0.07709501842088198
E02000567,0.0962332662759624,0.4018729015449348,0.11402616119110258,0.012454880951005148,0.245556778883075
E02000568,0.5822448913164073,0.2991899108848014,0.05478444386664024,0.0011141400612262747,0.02220395813811259
E02000569,0.01201708926734629,0.0536707704666795,0.022078315640915527,0.0008386411323899299,0.05924756512594552
E02000570,0.08548719278571416,0.08985183007296896,0.025598762212618545,0.0011793111321007838,0.17778164971969676
E02000571,0.01437662652556123,0.41098051066916136,0.017000425459119985,0.0031980412131048393,0.18665107116686977
E02000572,0.05332731890984087,0.16138744175864317,0.0489352900354876,0.005523287920706974,0.07676651988602491
E02000573,0.01869964018259705,0.10816507352600942,0.03629989712578206,0.005569846064531905,0.2227043393807123
E02000574,0.013343157098389458,0.1159517142679152,0.06156822438447405,0.011403057414785053,0.15525854240575554
E02000575,0.044189917018169114,0.12440286497633339,0.1329479477849842,0.03760811308336708,0.3156875323818948
E02000576,0.013608230447179766,0.21461942246318,0.030979622827973313,0.0031640182446172455,0.2862486130943698
E02000577,0.0512255582759428,0.06897567405683445,0.006658893748864532,0.24179996970204337,0.027955257710344565
E02000578,0.007914254532235487,0.019846495472987863,0.0025596284560045904,0.32646068639204817,0.04873414711578708
E02000579,0.03185017033162185,0.1417734264576465,0.02166236155200163,0.5730223272842968,0.04936007412735987
E02000580,0.009718102602116814,0.18791171273866888,0.003505093678683398,0.506898644466356,0.09755673194600632
E02000581,0.055292206923395974,0.2080835963031849,0.05396715431209301,0.38421607812592845,0.03401687640484224
E02000582,0.016310569346594216,0.2441037885724769,0.023088472493242952,0.6477514555979819,0.06303394175457519
E02000583,0.031169346614680498,0.09264072616888991,0.007694955444406944,0.5382182160960701,0.032903806517005724
E02000584,0.14772252553314255,0.017759891189888362,0.03299434301933918,0.22355559164332653,0.07084386139607608
E02000585,0.794343287708989,0.028080963146226375,0.020515664245920433,0.04025080725260761,0.05030693575198463
E02000586,0.03896191820250768,0.10484570920862456,0.032762768587514736,0.010354142599336856,0.13154820922506788
E02000587,0.014808336708782661,0.007116726730895183,0.0014723900640582432,0.0009496429438590394,0.02196727994935593
E02000588,0.05401557686104744,0.05686206530490247,0.01880612560549939,0.002061986043068058,0.15228879799322997
E02000589,0.025150606613533365,0.18164986389831225,0.20208992849191557,0.001989220831568453,0.18122810375459178
E02000590,0.0026038631564663135,0.04948404973326124,0.01946024874195436,0.0009686428266660936,0.042394947292181094
E02000591,0.028972563439567677,0.06021284511529605,0.12353777918912578,0.0016213502947759447,0.09222844962281637
E02000592,0.0020078356196652223,0.0520376073819402,0.00899487528970625,0.0001910748821117721,0.02022579285878767
E02000593,0.012905708966526026,0.024572602739991838,0.015081071178350154,0.0011975196962209535,0.05135985378171731
E02000594,0.00892025327811162,0.01718267452592533,0.008885953458073763,0.0009914224502970172,0.0671716222516882
