MSOA,T1,S1,T2,S2,T3,S3,T4,S4,T5,S5
E02000534,102,0.7498330514820828,122,0.40624225435683353,105,0.14798217499948854,11,0.14721055414524237,375,0.14633888136980044
E02000535,255,0.8959630680444187,309,0.43828962583422887,424,0.04645021888611618,384,0.020907309160229714,96,0.020071016793820524
E02000536,73,0.631354570607871,174,0.4818245415019338,342,0.3934670324585992,150,0.21330217075624744,394,0.19052087887469016
E02000537,318,0.604026030038822,102,0.32726136740284034,84,0.3173648994853518,124,0.27043065378681386,150,0.22349640808827592
E02000538,309,0.6503872385535829,255,0.5809825295959864,64,0.2556781832449527,424,0.17498695667338537,391,0.16361722765755476
E02000539,374,0.47143120580659037,21,0.4631785807596479,157,0.29915765795166566,102,0.28987345477385534,18,0.2279787669217866
E02000540,158,0.7346020163372149,124,0.4584460731585952,136,0.18909200050161643,316,0.1709016088541873,370,0.16732601483236562
E02000541,255,0.9334232019301798,309,0.3111410673100599,147,0.09492434988143045,424,0.08909325715926826,157,0.07812793320120448
E02000542,124,0.6873984033401461,158,0.44225674392792935,15,0.2252326683284734,136,0.1842812740869328,151,0.1842812740869328
E02000543,378,0.41708295226635816,158,0.3196533492360904,124,0.30147048479603433,125,0.22554102719960958,136,0.19317526210231326
E02000544,164,0.4887862087772072,378,0.27578877270857594,358,0.2467583755813574,53,0.22256637797534198,269,0.20126490949649706
E02000545,100,0.5543340047205297,96,0.4010776572446749,20,0.315826229639829,374,0.2843746549039124,393,0.19657234209947863
E02000546,364,0.5637869673822886,131,0.3675134293838312,37,0.3193792300765829,20,0.2777682131981032,461,0.25562809051216073
E02000547,255,0.5954152097929435,424,0.47306372753502185,67,0.39656837146147383,309,0.36037096314449596,409,0.1806128846053793
E02000548,117,0.6630504232266305,98,0.6537428972321391,171,0.3170340770163311,74,0.08138703512140698,18,0.06852163490892503
E02000549,111,0.4435336120582888,97,0.3303560696710013,125,0.27835557722278814,53,0.2675813348425817,15,0.25044348425013174
E02000550,53,0.29330527319836813,124,0.24807572145915205,6,0.23970496734222363,125,0.21791360667474877,96,0.20164737532387808
E02000551,215,0.6203177129482227,20,0.3191935524201141,100,0.3095186543757493,116,0.2743481772867096,102,0.26530170375064227
