,gss_code,group,tw_count,tw_neg_count,tw_neg_ratio,sentiment,sent_vader,sentpos_tfidflr,shannon
290,E05000071,A,1163,26,0.02235597592433362,1.184006878761823,0.3497623387790198,0.7273957860793684,0.8456869037841042
291,E05000079,A,341,8,0.02346041055718475,1.155425219941349,0.37423812316715543,0.7235226901389061,0.3470668257548097
292,E05000075,A,934,18,0.019271948608137045,1.2034261241970021,0.42148565310492503,0.7337125755759357,0.9136846764080341
293,E05000065,A,554,13,0.023465703971119134,1.1353790613718413,0.362229963898917,0.7272573914941898,0.9158320912100185
294,E05000084,A,1117,26,0.023276633840644583,1.0940017905102954,0.19994574753804834,0.6678013661888731,0.9848259199132401
295,E05000076,H,295,5,0.01694915254237288,1.2033898305084747,0.39486305084745765,0.7538030662917059,0.7613508649888163
296,E05000074,H,108,4,0.037037037037037035,1.0740740740740742,0.2627101851851852,0.7174930596760568,0.6914160776171183
297,E05000067,H,75,0,0.0,1.3066666666666666,0.4639933333333333,0.7984806180784799,0.4253282933732617
298,E05000073,H,2109,23,0.010905642484589853,1.2176386913229018,0.48354499762920816,0.7620513337730631,0.9494099847183517
299,E05000069,H,3261,40,0.012266176019625881,1.1796994786875192,0.30354740877031583,0.7540490570759135,0.7466944330548824
300,E05000082,H,54,5,0.09259259259259259,0.9814814814814815,0.1187962962962963,0.5826766745989576,0.5253213195155949
301,E05000068,H,158,7,0.04430379746835443,1.1518987341772151,0.23418354430379748,0.6573731710127825,0.43749495735702343
302,E05000080,H,427,5,0.0117096018735363,1.2412177985948478,0.409207962529274,0.7745742490383719,0.6754645824509031
303,E05000064,H,776,5,0.006443298969072165,1.2280927835051545,0.32743930412371136,0.7809298630073304,0.6295012608763815
304,E05000070,A,195,2,0.010256410256410256,1.1948717948717948,0.37199692307692306,0.7418531407548304,0.8808436026614626
305,E05000077,H,588,17,0.02891156462585034,1.0527210884353742,0.20657108843537414,0.6977531561142586,1.201408277776251
306,E05000195,A,2812,35,0.012446657183499289,1.1689189189189189,0.31133364153627313,0.7322406240298746,1.388075135668454
307,E05000213,F,1028,5,0.0048638132295719845,1.1877431906614786,0.34071099221789886,0.7700521267713002,1.289753287079901
308,E05000196,H,1557,24,0.015414258188824663,1.1952472703917791,0.3335235709698137,0.7695114395206248,1.668360410686407
309,E05000202,F,297,5,0.016835016835016835,1.2188552188552189,0.39756026936026934,0.7439307093795127,1.149621127670832
310,E05000212,G,726,19,0.026170798898071626,1.1446280991735538,0.281800826446281,0.7157925481234981,1.1141548797132375
311,E05000205,C,1361,26,0.019103600293901544,1.239529757531227,0.3559930933137399,0.7696375054569294,1.45494345196078
312,E05000197,G,1112,16,0.014388489208633094,1.2275179856115108,0.365844964028777,0.7687611299152252,0.6367834000369009
313,E05000204,G,197,3,0.015228426395939087,1.2791878172588833,0.43066142131979696,0.7735043571220787,0.7018746260664843
314,E05000200,H,833,14,0.01680672268907563,1.205282112845138,0.3551015606242497,0.7626013169786837,1.0888890203369477
315,E05000203,G,657,11,0.0167427701674277,1.1765601217656012,0.3357751902587519,0.746801832922508,1.2779214937715446
316,E05000206,G,790,45,0.056962025316455694,1.0518987341772152,0.17713379746835442,0.6250519844482971,1.076019375327116
317,E05000198,A,841,8,0.009512485136741973,1.1617122473246135,0.357187514863258,0.72751196969086,0.924340219429372
318,E05000193,G,230,5,0.021739130434782608,1.2,0.32674478260869566,0.7212245796211306,1.1601124179235764
319,E05000209,F,787,5,0.0063532401524777635,1.278271918678526,0.364197458703939,0.7925428235544009,1.5789571106261882
320,E05000208,F,1485,28,0.018855218855218854,1.1966329966329965,0.3310887542087542,0.7414635907787371,1.7519070544705342
321,E05000201,G,344,1,0.0029069767441860465,1.2645348837209303,0.4906982558139535,0.7684555880420504,1.000426589381386
322,E05000194,H,724,5,0.006906077348066298,1.1685082872928176,0.29436671270718234,0.7431091909551114,1.5816112353403702
323,E05000210,A,2973,34,0.011436259670366633,1.2435250588631013,0.44925287588294655,0.7627607667871464,1.307507873854613
324,E05000207,A,2832,72,0.025423728813559324,1.15430790960452,0.2895006355932203,0.7164658669122987,1.3093150038013879
325,E05000211,A,399,19,0.047619047619047616,1.137844611528822,0.31589598997493734,0.6681198174734339,0.7627897827546426
326,E05000199,A,764,8,0.010471204188481676,1.205497382198953,0.3923246073298429,0.7414691861355913,0.8651565695392229
327,E05000604,G,2439,28,0.011480114801148012,1.168511685116851,0.3266471094710947,0.7471081416319106,0.33987883041406175
328,E05000599,G,4380,65,0.014840182648401826,1.1712328767123288,0.40159319634703194,0.7452261768537812,1.1594558511825523
329,E05000600,G,3209,25,0.007790588968526021,1.2078529136802743,0.34047469616703024,0.7724201914862272,0.45494375346817745
330,E05000607,A,618,3,0.0048543689320388345,1.2038834951456312,0.3620605177993528,0.7697156097628824,1.3325570276771834
331,E05000593,A,2415,43,0.01780538302277433,1.2020703933747412,0.4057424016563147,0.7452501889425261,1.0347237164131773
332,E05000591,G,965,9,0.00932642487046632,1.1191709844559585,0.28241036269430053,0.7208055955970073,0.2925084684723972
333,E05000603,G,2010,29,0.014427860696517412,1.2054726368159203,0.3103658208955224,0.7756611351941636,0.770111010513465
334,E05000606,G,944,7,0.007415254237288136,1.2531779661016949,0.37631641949152544,0.768624606763587,0.5353832434386065
335,E05000596,G,1092,11,0.010073260073260074,1.1868131868131868,0.26893104395604395,0.765197001086477,0.32015200137221433
336,E05000595,G,1221,15,0.012285012285012284,1.1752661752661753,0.31713128583128586,0.7477992977058666,0.8463658296262874
337,E05000608,G,1500,64,0.042666666666666665,1.106,0.21074586666666667,0.6905916459250702,0.8810194194440507
338,E05000601,G,3046,44,0.014445173998686802,1.170715692711753,0.28774070912672356,0.7919999827021182,0.7356219397587946
339,E05000609,G,1818,14,0.007700770077007701,1.2299229922992299,0.33862953795379536,0.7980325181277638,0.7917022725556881
340,E05000592,G,1561,18,0.011531069827033953,1.2114029468289558,0.38392690582959643,0.7745178417662227,0.9362018071047207
341,E05000597,A,582,8,0.013745704467353952,1.2594501718213058,0.41283213058419244,0.772985332577898,1.6270476691076852
342,E05000590,G,358,3,0.008379888268156424,1.2122905027932962,0.3161860335195531,0.7425430976665426,0.3306806308319787
343,E05000602,A,1581,43,0.02719797596457938,1.125237191650854,0.19709196710942442,0.706329244238557,1.2122558125001857
344,E05000594,A,1063,5,0.004703668861712135,1.3254938852304798,0.5742825023518344,0.8014756475131328,0.9926348222487169
345,E05000598,A,271,3,0.01107011070110701,1.1660516605166051,0.31453431734317344,0.7597290180877548,0.9962205049561165
346,E05000605,G,3367,55,0.016335016335016335,1.1758241758241759,0.2809342441342441,0.7585184186805181,0.8628867528475982
347,E05000515,H,1046,10,0.009560229445506692,1.132887189292543,0.30718910133843214,0.7603919200805176,1.6233285555022776
348,E05000502,C,474,9,0.0189873417721519,1.1835443037974684,0.2927575949367089,0.7699480719853232,0.2644914396281835
349,E05000510,C,195,4,0.020512820512820513,1.1538461538461537,0.28992666666666667,0.7535373331230845,0.42270908780599087
350,E05000511,F,835,11,0.013173652694610778,1.087425149700599,0.14113556886227546,0.7518422973114942,1.6408997791350615
351,E05000503,C,668,11,0.016467065868263474,1.1646706586826348,0.32514446107784434,0.7380782501094056,1.3659050207505157
352,E05000505,C,281,6,0.021352313167259787,1.1459074733096084,0.23177580071174378,0.7037155296844735,0.56930867810557
353,E05000495,C,924,42,0.045454545454545456,1.1147186147186148,0.2663813852813853,0.6984956408933927,0.553266155663021
